name,developer,ucs,user,sale,rating,platform,date
Fatal Fury Special (CD),SNK Corporation,4.5,7.5,0.18,no,NG,19940101
Fatal Fury: The Battle of Fury (CD),SNK Corporation,7.0,9.6,0.73,no,NG,19940101
Football Frenzy,SNK Corporation,8.0,7.9,0.03,no,NG,19920101
Football Frenzy (CD),SNK Corporation,1.3,9.7,0.82,no,NG,19940101
Futsal: 5 on 5 Mini Soccer (CD),Saurus,9.3,9.2,4.14,no,NG,19960101
Galaxy Fight: Universal Warriors,SunSoft,5.6,8.8,5.3,no,NG,19950101
Galaxy Fight: Universal Warriors (CD),SunSoft,10.0,8.1,0.2,no,NG,19950101
Garou: Mark of the Wolves,SNK Corporation,8.5,8.8,5.46,no,NG,20000101
Ghost Pilots,SNK Corporation,5.6,9.5,0.08,no,NG,19910101
Ghost Pilots (CD),SNK Corporation,9.4,6.1,3.44,no,NG,19950101
Gun-Lord,NG:DEV.TEAM,8.1,4.3,0.55,no,NG,20070101
Kabuki Klash (CD),RED Company,7.9,5.6,1.67,no,NG,19950101
Karnov's Revenge,Data East,8.8,8.0,0.57,no,NG,19940101
Karnov's Revenge (CD),Data East,6.9,5.6,1.64,no,NG,19940101
King of the Monsters,SNK Corporation,6.9,9.6,3.67,no,NG,19910101
King of the Monsters 2,SNK Corporation,7.3,9.1,1.67,no,NG,19920101
King of the Monsters 2 (CD),SNK Corporation,6.8,7.5,1.62,no,NG,19940101
Kizuna Encounter: Super Tag Battle,SNK Corporation,4.3,9.6,1.2,no,NG,19960101
Last Hope,NG:DEV.TEAM,8.7,8.1,0.99,no,NG,20060101
Last Hope (CD),NG:DEV.TEAM,8.7,7.2,1.4,no,NG,20070101
Last Resort,SNK Corporation,6.6,9.0,0.51,no,NG,19920101
Last Resort (CD),SNK Corporation,3.8,9.2,8.77,no,NG,19940101
League Bowling,SNK Corporation,7.7,8.4,2.06,no,NG,19910101
Legend of Success Joe,Wave Corporation,7.5,7.5,3.62,no,NG,19910101
Magical Drop 2,Data East,3.0,5.9,1.34,no,NG,19960101
Magical Drop 2 (CD),Data East,9.8,7.9,0.19,no,NG,19960101
Magical Drop III,Data East,9.1,6.2,2.98,no,NG,19970101
Magician Lord,ADK Corporation,8.0,8.2,0.03,no,NG,19910101
Magician Lord (CD),ADK Corporation,6.6,9.5,2.28,no,NG,19940101
Manic Marble 2,Unknown,9.0,8.0,0.6,no,NG,19990101
Matrimelee,Noise Factory,5.3,0.7,2.48,no,NG,20030101
Metal Slug,Nazca Corporation,8.4,9.1,4.57,no,NG,19960101
Metal Slug (CD),Nazca Corporation,0.5,2.7,1.83,no,NG,19960101
Metal Slug 2,SNK Corporation,2.7,7.1,0.63,no,NG,19980101
Metal Slug 2 (CD),SNK Corporation,7.2,9.1,0.28,no,NG,19980101
Metal Slug 3,SNK Corporation,7.2,4.8,4.3,no,NG,20010101
Metal Slug 4,BrezzaSoft,9.1,9.4,3.45,no,NG,20020101
Metal Slug 5,Noise Factory,2.4,9.0,1.14,no,NG,20040101
Metal Slug X,SNK Corporation,5.2,4.6,1.75,no,NG,19990101
Miracle Adventure,Data East,3.8,8.6,4.44,no,NG,19940101
Mutation Nation,SNK Corporation,1.5,9.3,0.05,no,NG,19920101
Mutation Nation (CD),SNK Corporation,7.8,6.6,1.88,no,NG,19950101
Neo Turf Masters,Nazca,6.9,5.8,0.52,no,NG,19960101
Ninja Combat,ADK Corporation,7.2,6.3,2.57,no,NG,19910101
Ninja Combat (CD),ADK Corporation,7.4,9.9,3.42,no,NG,19940101
Ninja Commando,ADK Corporation,9.1,6.4,0.4,no,NG,19920101
Ninja Commando (CD),ADK Corporation,6.2,6.8,15.36,no,NG,19940101
Pulstar,Aicom Corporation,3.7,4.0,1.0,no,NG,19950101
Pulstar (CD),Aicom Corporation,9.5,9.7,0.95,no,NG,19950101
Puzzled,SNK Corporation,1.3,8.8,6.96,no,NG,19910101
Quiz Daisousa Sen Part 2: Quiz Meintantei Neo Geo,SNK Corporation,5.7,3.9,2.68,no,NG,19920101
Quiz Daisousa Sen: The Last Count Down,SNK Corporation,8.3,8.8,0.55,no,NG,19910101
Quiz King of Fighters,Saurus,8.7,2.9,0.02,no,NG,19950101
Quiz King of Fighters (CD),Saurus,5.0,9.2,1.69,no,NG,19950101
Rage of the Dragons,Evoga Entertainment,2.0,9.0,0.7,no,NG,20020101
Raguy (CD),ADK Corporation,4.1,9.8,0.07,no,NG,19940101
Real Bout Fatal Fury,SNK Corporation,1.1,9.0,3.34,no,NG,19960101
Real Bout Fatal Fury (CD),SNK Corporation,6.1,8.4,1.33,no,NG,19960101
Real Bout Fatal Fury 2: The Newcomers,SNK Corporation,8.1,7.0,1.35,no,NG,19980101
Real Bout Fatal Fury Special,SNK Corporation,6.0,9.0,1.56,no,NG,19970101
Real Bout Fatal Fury Special (CD),SNK Corporation,5.1,0.7,1.62,no,NG,19970101
Real Bout Garou Densetsu 2: The Newcomers (CD),SNK Corporation,7.8,8.1,0.28,no,NG,19980101
Robo Army,SNK Corporation,4.6,6.6,1.96,no,NG,19910101
Robo Army (CD),SNK Corporation,8.4,9.1,2.79,no,NG,19950101
Samurai Shodown II (CD),SNK Corporation,3.2,7.7,0.0,no,NG,19940101
Samurai Shodown III (CD),SNK Corporation,9.0,7.4,0.86,no,NG,19950101
Samurai Shodown IV: Amakusa's Revenge,SNK Corporation,8.5,7.7,5.65,no,NG,19960101
Samurai Shodown IV: Amakusa's Revenge (CD),SNK Corporation,8.0,8.0,0.77,no,NG,19960101
Samurai Shodown V,Yuki Enterprise,7.9,6.8,0.05,no,NG,20030101
Samurai Shodown V Special,Yuki Enterprise,1.8,8.2,0.61,no,NG,20040101
Savage Reign,SNK Corporation,5.9,9.2,0.64,no,NG,19950101
Savage Reign (CD),SNK Corporation,3.7,6.5,3.25,no,NG,19950101
Sega Genesis Collection,Unknown,8.7,8.4,0.3,no,NG,19990101
Sengoku 3,Noise Factory,9.2,7.8,0.46,no,NG,20010101
Shinsetsu Samurai Spirits: Bushidou Retsuden (CD),SNK Corporation,6.6,3.9,0.76,no,NG,19970101
Street Hoop,Data East,5.9,7.1,3.82,no,NG,19950101
Super Baseball 2020,Pallas,6.3,6.2,0.79,no,NG,19910101
Super Sidekicks,SNK Corporation,4.3,7.9,1.5,no,NG,19930101
Super Sidekicks 2: The World Championship,SNK Corporation,9.3,8.5,2.46,no,NG,19940101
Super Sidekicks 2: The World Championship (CD),SNK Corporation,7.2,8.4,1.11,no,NG,19940101
Super Sidekicks 3: The Next Glory,SNK Corporation,5.7,8.2,2.93,no,NG,19950101
Super Sidekicks 3: The Next Glory (CD),SNK Corporation,6.9,9.0,0.11,no,NG,19950101
SVC Chaos: SNK vs. Capcom,SNK Corporation,5.5,4.2,8.47,no,NG,20030101
The King of Fighters '96 (CD),SNK Corporation,5.7,6.4,8.14,no,NG,19960101
The King of Fighters '96: NeoGeo Collection (CD),SNK Corporation,2.5,8.3,0.83,no,NG,19970101
The King of Fighters '97,SNK Corporation,4.4,9.1,5.38,no,NG,19970101
The King of Fighters '97 (CD),SNK Corporation,5.6,8.8,2.12,no,NG,19970101
The King of Fighters '98: The Slugfest,SNK Corporation,5.7,3.4,1.0,no,NG,19980101
The King of Fighters '98: The Slugfest (CD),SNK Corporation,8.1,4.9,0.19,no,NG,19980101
The King of Fighters '99: Millennium Battle,SNK Corporation,7.0,8.3,3.12,no,NG,19990101
The King of Fighters '99: Millennium Battle (CD),SNK Corporation,3.9,6.8,2.52,no,NG,19990101
The King of Fighters 2000,SNK Corporation,8.4,8.3,3.47,no,NG,20000101
The King of Fighters 2001,Eolith,4.7,9.7,1.1,no,NG,20020101
The King of Fighters 2002,Eolith,6.6,6.5,1.55,no,NG,20020101
The King of Fighters 2003,SNK Playmore Corporation,4.8,8.2,1.06,no,NG,20040101
The Last Blade,SNK Corporation,6.1,9.5,2.98,no,NG,19980101
The Last Blade (CD),SNK Corporation,7.2,7.0,0.99,no,NG,19980101
The Last Blade 2,SNK Corporation,8.3,5.0,4.65,no,NG,19990101
Top Hunter,SNK Corporation,7.8,8.9,0.2,no,NG,19940101
Top Hunter: Roddy & Cathy (CD),SNK Corporation,8.7,6.4,2.14,no,NG,19940101
Twinkle Star Sprites,ADK Corporation,3.1,7.5,1.15,no,NG,19970101
Twinkle Star Sprites (CD),ADK Corporation,6.2,8.4,0.46,no,NG,19970101
Viewpoint,Sammy Studios,9.7,1.6,1.36,no,NG,19920101
Viewpoint (CD),Sammy Studios,6.7,9.3,0.57,no,NG,19920101
Waku Waku 7,SunSoft,7.4,9.1,1.17,no,NG,19960101
WindJammers,Data East,9.0,2.7,0.82,no,NG,19940101
WindJammers (CD),Data East,6.4,8.8,1.68,no,NG,19950101
World Heroes,ADK Corporation,9.5,8.9,1.47,no,NG,19920101
World Heroes (CD),ADK Corporation,4.3,6.1,0.66,no,NG,19950101
World Heroes 2,ADK Corporation,7.7,8.1,10.32,no,NG,19930101
World Heroes 2 (CD),ADK Corporation,7.4,9.5,2.7,no,NG,19950101
World Heroes 2 Jet,ADK Corporation,6.3,9.7,1.23,no,NG,19940101
World Heroes 2 Jet (CD),ADK Corporation,5.9,7.4,0.17,no,NG,19940101
World Heroes Perfect,ADK Corporation,2.8,7.6,0.66,no,NG,19950101
World Heroes Perfect (CD),ADK Corporation,6.4,6.1,0.42,no,NG,19950101
