name,developer,ucs,user,sale,rating,platform,date
Grimm Meisaku Gekijou: Bremen no Ongakutai,Ima Company,8.0,7.2,1.46,no,3DO,19940101
Grimm Meisaku Gekijou: Hansel to Gretel,Ima Company,8.9,1.3,0.52,no,3DO,19940101
Guardian War,Micro Cabin,8.2,4.3,7.44,no,3DO,19930101
Gunslingers Collection,American Laser Games,6.4,6.6,2.05,M,3DO,19950101
Hell: A Cyberpunk Thriller,Take-Two Interactive,3.1,8.3,1.01,no,3DO,19940101
Hello Kitty Asobi no Mochabako,Mizuki,5.9,9.4,8.08,no,3DO,19950101
Hirata Shogo Interactive Ehon: Aesop Monogatari,Elcom,6.6,5.0,2.3,no,3DO,19940101
Hirata Shogo Interactive Ehon: Cinderella,Elcom,5.9,7.4,0.37,no,3DO,19950101
Hirata Shogo Interactive Ehon: Ningyo Hime,Elcom,7.6,8.9,3.5,no,3DO,19940101
Hirata Shogo Interactive Ehon: Ookami to Shichi Hiki no Koyagi,Elcom,4.3,7.0,1.57,no,3DO,19950101
Hirata Shogo Interactive Ehon: Sanhiki no Kobuta,Elcom,8.5,8.3,3.86,no,3DO,19940101
Hirata Shogo Interactive Ehon: Shirayuki Hime,Elcom,8.1,0.9,1.42,no,3DO,19940101
Icebreaker,Magnet Interactive Studios,8.5,5.9,2.86,no,3DO,19950101
Ide Yosuke Meijin no Shinmi Sen Mahjong,Capcom,8.9,1.5,1.58,no,3DO,19960101
Idol Janshi Suchie-Pai Special,Jaleco Entertainment,5.1,5.7,3.16,no,3DO,19950101
Idol Mahjong Final Romance 2: Hyper Edition,Infinite State Games,5.7,9.7,0.93,no,3DO,19960101
Igo Time Trial: Shikatsu Daihyakka,Ematic,9.7,9.4,0.04,no,3DO,19950101
Igo Time Trial: Thumego 1,Ematic,7.1,9.9,1.88,no,3DO,19940101
Iida Joji Nightmare Interactive: Moon Cradle- Igyou no Hanayome,Pack-In-Video,7.1,5.6,2.3,no,3DO,19950101
Immercenary,5 Miles Out,8.7,8.4,2.92,T,3DO,19950101
Immortal Desire,Vivid Interactive,7.8,1.7,0.11,no,3DO,19940101
Insect War,Riverhill Soft,5.7,6.7,4.07,no,3DO,19940101
Iron Angel of the Apocalypse,Synergy Inc.,9.0,5.5,1.06,no,3DO,19950101
Iron Angel of the Apocalypse: The Return,Synergy Inc.,7.1,9.5,5.46,no,3DO,19950101
Ishida Masao Ku-Dan no Igo Seiha,Electronic Arts Victor,7.5,8.8,1.37,no,3DO,19950101
J-League Virtual Stadium,EA Sports,7.4,5.9,1.02,no,3DO,19940101
J-League Virtual Stadium '95,EA Sports,4.8,8.4,0.88,no,3DO,19950101
J.B. Harold: Blue Chicago Blues,Riverhillsoft,6.1,6.8,0.37,no,3DO,19950101
Jammit,GTE Entertainment,3.9,3.6,0.4,no,3DO,19940101
Jikki Pachi-Slot Simulator Vol. 1,Nexton,2.6,8.2,13.76,no,3DO,19950101
John Madden Football,Electronic Arts,0.1,2.3,0.28,no,3DO,19940101
Johnny Bazookatone,Arc Developments,8.3,5.0,0.57,E,3DO,19950101
Jurassic Park Interactive,Universal Interactive Studios,6.5,9.9,1.52,no,3DO,19940101
Kakinoki Shogi,ASCII Entertainment,9.6,6.0,1.67,no,3DO,19940101
Keiba Saishou no Housoku,Copya Systems,6.2,9.5,8.25,no,3DO,19940101
Kero Kero Keroppi to Origami no Tabibito,Mizuki,6.8,7.2,3.01,no,3DO,19950101
Killing Time,"Intrepid Software Solutions, Inc.",2.5,8.3,0.62,no,3DO,19950101
Kingdom: The Far Reaches,Virtual Image Productions,8.1,8.6,3.81,T,3DO,19950101
Konpeki no Kantai,Tokuma Shoten,3.1,5.9,0.31,no,3DO,19950101
Kurokishi no Kamen,Humming Bird Soft,8.1,8.4,0.24,no,3DO,19940101
Kyuusei Senjutsu Niyoru Heisei Kaiun Koyomi,Ariadne,8.0,8.7,2.86,no,3DO,19940101
Lemmings,DMA Design,6.2,9.5,0.98,no,3DO,19940101
Lost Eden,Cryo Interactive,4.9,8.6,1.8,E,3DO,19950101
Love Bites,Vivid Interactive,8.9,9.7,0.8,no,3DO,19950101
Lower Your Score with Tom Kite - Mental Messages,Intellimedia,9.0,9.4,3.32,no,3DO,19940101
Lower Your Score with Tom Kite - Shot Making,Vise,7.5,9.8,5.02,no,3DO,19940101
Luciennes Quest,Micro Cabin,6.7,7.1,2.24,E,3DO,19950101
Macaroni Houren Shou Interactive,Toshiba EMI,4.7,7.7,4.66,no,3DO,19950101
Mad Dog II: The Lost Gold,"American Laser Games, Inc.",5.5,7.0,2.47,no,3DO,19940101
Mad Dog McCree,"American Laser Games, Inc.",0.0,9.5,3.5,no,3DO,19940101
Mahjong Goku Tenjiku,Chat Noir,7.3,8.1,0.52,no,3DO,19940101
Mahjong Kuru Jidai: AV Gal Seifukuhen,Micronet,2.5,8.5,0.95,no,3DO,19940101
Mahjong Kuru Jidai: Ko Gal Hokagohen,Micronet,8.4,7.1,1.01,no,3DO,19950101
Marine Tour,Office Create,8.0,9.0,0.81,no,3DO,19940101
Masters Harukanaru Augusta 3,Tikipod,6.9,7.7,3.76,no,3DO,19940101
Mathemagics,L3 Interactive,8.1,7.1,1.67,no,3DO,19940101
Mazer,"American Laser Games, Inc.",9.4,7.4,0.93,no,3DO,19950101
MegaRace,Cryo Interactive,6.4,9.5,0.52,no,3DO,19940101
Microcosm,Psygnosis,5.1,9.2,0.05,no,3DO,19940101
Mind Teazzer,Vivid Interactive,5.2,9.0,1.98,AO,3DO,19940101
Monoshiri Koro Yuugaku,Shinko Human Create,8.3,9.5,9.06,no,3DO,19950101
Montana Jones,Future Pirates,6.1,4.9,0.09,no,3DO,19950101
Multimedia Shinsho: Driving School - Futsuu Menkyoka Hen,"Jiscsoft Co., Ltd.",7.1,8.2,1.07,no,3DO,19950101
Murphy da yo Zenin Shuugou,Bantan International,9.5,9.7,4.38,no,3DO,19940101
Myst,Cyan Worlds,6.1,5.4,5.89,no,3DO,19950101
N.O.B.: Neo Organic Biofarm,Sanyo,6.1,6.5,2.29,no,3DO,19950101
Naoko to Hide Bou: Kanji no Tensai 1,Gakuman,3.8,9.2,0.93,no,3DO,19950101
Naoko to Hide Bou: Sansuu no Tensai 1,Gakuman,4.6,6.9,3.22,no,3DO,19950101
Naoko to Hide Bou: Sansuu no Tensai 2,Gakuman,6.5,5.9,0.57,no,3DO,19950101
Nemurenu Yoru no Chiisana Ohanashi,Amuse,4.5,8.3,1.22,no,3DO,19940101
Night Trap,Digital Pictures,9.5,9.4,0.81,no,3DO,19940101
Nobunaga no Yabou: Haouden,Koei,6.7,4.2,0.02,no,3DO,19940101
Nontan no Issho: Hoshino Okurimono,Victor Interactive Software,4.8,9.6,1.46,no,3DO,19950101
Novastorm,Psygnosis,3.8,9.0,3.45,no,3DO,19940101
Oceans Below,Software Toolworks,8.0,8.2,3.07,no,3DO,19950101
Off-World Interceptor,Crystal Dynamics,3.7,6.2,1.94,M,3DO,19940101
Ogura Hyakunin Isshu,Bansoft,7.9,6.9,0.7,no,3DO,19950101
Olympic Soccer: Atlanta 1996,Silicon Dreams,7.8,8.7,0.46,E,3DO,19960101
Olympic Summer Games: Atlanta 1996,Silicon Dreams,5.0,4.9,2.5,E,3DO,19960101
Oneesan to Issho! Janken Paradise,Interlas,4.3,3.6,1.17,no,3DO,19940101
Oneesan to Issho! Kisekae Paradise,Bullet Proof Software,1.3,7.3,3.05,no,3DO,19950101
OnSide Soccer,Elite,7.6,5.5,2.91,no,3DO,20070101
Oukoku no Gran Chef,Sara International,5.9,7.1,1.04,no,3DO,19960101
Out of This World,Delphine Software International,6.7,9.3,0.12,no,3DO,19940101
Oyaji Hunter Mahjong,Warp,6.4,1.3,0.05,no,3DO,19950101
Paddock Note '95,Fuji Television,3.1,8.9,6.81,no,3DO,19950101
Panzer General,"Strategic Simulations, Inc",7.4,6.0,0.9,no,3DO,19950101
PaTaank,PF.Magic,5.9,9.5,2.58,no,3DO,19940101
Pebble Beach Golf Links,Tikipod,8.7,6.8,0.73,no,3DO,19940101
Penthouse Interactive Virtual Photo Shoot Vol. 1,Apollo,4.1,3.6,0.72,no,3DO,19940101
Peperon Mura no Shiki,NHK,6.4,3.1,3.84,no,3DO,19950101
Perfect World,Electronic Arts Victor,5.6,6.1,1.55,no,3DO,19950101
Peter Frankel: Puzzle no Tou,TBS,8.6,8.7,1.2,no,3DO,19950101
PGA Tour Golf 96,EA Sports,7.4,7.8,1.21,E,3DO,19950101
Phoenix 3,Gray Matter,4.5,7.3,0.64,no,3DO,19950101
Plumbers Don't Wear Ties,Kirin Entertainment,3.0,4.8,1.69,no,3DO,19940101
PO'ed,Any Channel,3.5,9.4,6.28,no,3DO,19950101
Policenauts Pilot Disc,Konami Computer Entertainment Japan,4.4,9.0,2.95,no,3DO,19950101
Powerslide,Elite Systems Ltd.,6.6,9.0,1.86,no,3DO,20070101
Primal Rage,Atari Games,3.0,7.3,1.27,T,3DO,19950101
Princess Maker 2,Micro Cabin,7.8,7.5,4.4,no,3DO,19940101
Pro Stadium,Sanyo,3.2,3.1,4.3,no,3DO,19950101
Pro Yakyuu Virtual Stadium,EA Sports,5.6,3.1,1.07,no,3DO,19950101
Psychic Detective,Colossal Pictures,2.7,9.3,1.74,M,3DO,19960101
Puppet Tale,Micro Cabin,1.5,8.0,4.54,no,3DO,19940101
Putt-Putt Goes to the Moon,Humongous Entertainment,5.5,8.9,1.17,no,3DO,19940101
Putt-Putt Joins the Parade,Humongous Entertainment,1.8,8.2,2.3,no,3DO,19940101
Putt-Putt's Fun Pack,Humongous Entertainment,9.7,7.1,1.71,no,3DO,19940101
Pyramid Intruder,Taito Corporation,7.5,8.7,14.11,no,3DO,19950101
Quarantine,Imagexcel,8.5,4.8,4.17,no,3DO,19940101
Quarterback Attack with Mike Ditka,Digital Pictures,8.6,8.2,4.43,E,3DO,19960101
Real Pinball,Nippon Data Works,3.0,9.6,3.63,no,3DO,19940101
Return Fire,Silent Software Inc.,7.9,7.6,0.36,no,3DO,19950101
Return Fire: Maps o' Death,"Silent Software, Inc.",7.6,8.0,0.95,no,3DO,19960101
Rise of the Robots,Mirage,8.9,5.0,1.87,E,3DO,19950101
Road & Track Presents: The Need for Speed,Pioneer Productions,5.5,3.0,0.14,no,3DO,19940101
Road Rash,Monkey Do Productions,5.5,5.8,0.34,no,3DO,19940101
Robinson's Requiem,Silmarils,6.2,7.7,0.05,no,3DO,19960101
Royal Pro Wrestling,Natsume,2.4,6.0,2.9,no,3DO,19960101
Samurai Shodown,Crystal Dynamics,8.9,7.1,0.05,no,3DO,19950101
San Goku Shi IV,Koei,7.7,9.4,3.18,no,3DO,19950101
Scramble Cobra,Genki,7.1,7.6,5.41,E,3DO,19950101
Seal of the Pharaoh,ASK,8.4,7.8,6.37,no,3DO,19940101
Seimei Handan,Ariadne,5.9,7.9,12.5,no,3DO,19950101
Sekura/Fuumin no Mocha Hako,Grams',9.8,6.9,0.56,no,3DO,19940101
Sesame Street: Numbers,Electronic Arts,7.0,0.8,3.96,no,3DO,19940101
Sewer Shark,Digital Pictures,3.7,8.2,2.13,no,3DO,19940101
Sex,Vivid Interactive,4.9,1.2,0.14,no,3DO,19950101
Shadow: War of Succession,Tribeca Digital Studios,9.3,5.2,0.47,no,3DO,19940101
Shanghai: Triple Threat,Activision,7.5,7.2,0.45,no,3DO,19940101
Shelley Duvall's It's a Bird's Life,Sanctuary Woods,4.9,6.7,0.25,no,3DO,19930101
Shockwave,Electronic Arts,5.8,6.3,1.24,no,3DO,19940101
Shockwave 2: Beyond the Gate,Electronic Arts,7.3,9.5,1.4,E,3DO,19950101
Shockwave: Operation Jumpgate,Crystal Dynamics,0.9,7.5,6.57,E,3DO,19950101
Short Warp,Warp,9.1,7.7,1.78,no,3DO,19960101
Sid Meier's C.P.U. Bach,MicroProse,8.5,8.2,0.35,no,3DO,19940101
Slam 'n Jam '95,Crystal Dynamics,5.5,9.7,5.87,E,3DO,19950101
Slopestyle,L3 Interactive,4.1,6.9,2.33,no,3DO,19940101
Snow Job,Ix Entertainment,7.1,9.8,11.13,no,3DO,19950101
Soccer Kid,Team17 Software,7.0,7.7,3.85,no,3DO,19940101
Sotsugyou Final,Shar Rock,3.0,1.2,1.92,no,3DO,19940101
Space Ace,ReadySoft,7.8,9.0,0.05,E,3DO,19950101
Space Hulk: Vengeance of the Blood Angels,Key Game,7.4,5.7,6.63,T,3DO,19960101
Space Pirates,American Laser Games,3.1,9.5,0.05,no,3DO,19940101
Space Shuttle,Amazing Studios,5.3,8.6,1.54,no,3DO,19940101
Star Control II,Toys for Bob,9.4,6.3,0.51,no,3DO,19930101
Star Fighter,Krisalis Software,6.6,5.2,1.18,no,3DO,19960101
Star Wars: Rebel Assault,Software Toolworks,7.7,7.9,0.69,no,3DO,19950101
StarBlade,Namco,4.4,0.1,3.42,no,3DO,19950101
Station Invasion,3DO,8.8,5.0,1.96,no,3DO,19940101
Stellar 7: Draxon's Revenge,Dynamix,9.0,9.6,1.14,no,3DO,19930101
Strahl,Data East,1.1,7.3,1.23,no,3DO,19950101
Striker: World Cup Special,Rage Software,8.0,9.3,0.97,no,3DO,19950101
Super Real Mahjong P V,Seta Corporation,5.9,3.6,1.0,no,3DO,19950101
Super Real Mahjong PIV + Aishou Shindan,Seta Corporation,3.9,8.0,3.07,no,3DO,19950101
Super Street Fighter II Turbo,Capcom,7.7,2.2,1.95,no,3DO,19940101
Super Wing Commander,"Origin Systems, Inc",8.1,7.9,5.0,no,3DO,19940101
Supreme Warrior,Digital Pictures,5.0,5.8,0.15,M,3DO,19940101
Syndicate,Bullfrog Productions,7.8,8.4,2.14,E,3DO,19950101
Taiketsu! Rooms,Sanyei Shobou,1.9,8.9,7.9,no,3DO,19950101
Tanjou Debut Pure,Shar Rock,5.8,8.1,2.2,no,3DO,19960101
Tarot Uranai,Ariadne,8.2,8.9,3.8,no,3DO,19950101
Terasawa Takeichi no Takeru,Fun Project,8.2,9.7,1.2,no,3DO,19940101
The Animals!,Software Toolworks,7.8,6.1,1.44,no,3DO,19930101
The Coven,Vivid Interactive,7.5,6.2,5.72,no,3DO,19940101
The Daedalus Encounter,Mechadeus / PalmSoft,2.2,8.0,0.4,no,3DO,19950101
The Eye of Typhoon,Viccom,2.1,9.6,0.04,no,3DO,19960101
The Horde,Toys for Bob,5.3,8.1,3.75,no,3DO,19940101
The Incredible Machine,Dynamix,7.6,5.5,4.12,no,3DO,19940101
The Last Bounty Hunter,American Laser Games,1.0,7.6,1.44,T,3DO,19950101
The Life Stage: The Virtual House,Micro Cabin,4.4,5.0,2.02,no,3DO,19930101
The Lost Files of Sherlock Holmes,Mythos Software,4.1,8.7,3.94,no,3DO,19940101
The Perfect General,Game Guild,8.3,7.9,3.06,no,3DO,19960101
The Tower,Open Book,8.1,8.4,1.12,no,3DO,19960101
The Yakyuuken Special,Soshietta,8.1,9.1,0.66,no,3DO,19940101
Theatre Wars: Goraku no Dendou,Scitron & Art,2.1,9.6,3.83,no,3DO,19940101
Theme Park,Bullfrog Productions,8.7,9.1,0.1,no,3DO,19940101
Toki o Koeta Tegami,Thinking Rabbit,5.2,8.9,7.14,no,3DO,19940101
Tokimeki Mahjong Paradise Special,Sonnet,8.1,7.4,0.05,no,3DO,19960101
ToonTime ...in the classroom,Videoact V LC,0.2,6.6,0.97,no,3DO,19940101
Total Eclipse,Crystal Dynamics,6.1,5.2,2.65,no,3DO,19930101
Totsugeki Kikan (Karakuri) Megadasu!!,Warp,4.2,1.1,3.61,no,3DO,19940101
Tozasarata Tachi,3DO,5.8,6.3,1.79,no,3DO,19950101
Trip'd,Warp,8.2,8.4,0.4,no,3DO,19950101
Twinkle * Nights,Interlas,6.0,7.9,0.52,no,3DO,19950101
Twisted: The Game Show,Electronic Arts,8.3,9.6,0.62,no,3DO,19930101
Uchuu Seibutsu Furopon-Kun,Sanyei Shobou,3.9,8.6,1.48,no,3DO,19940101
Ultraman Powered,Bandai,4.7,8.1,1.19,no,3DO,19940101
V-Goal Soccer '96,Tecmo,7.6,9.2,5.57,no,3DO,19960101
Virtual Cameraman Part 1: Sawada Naomi and Juri Anna,Naxat Soft,7.0,5.3,0.08,no,3DO,19950101
Virtual Cameraman Part 2: Kawai Natsumi and Tachihara Kimi,Naxat Soft,2.4,6.5,0.8,no,3DO,19950101
Virtual Cameraman Part 3: Sugimoto Yumika,Naxat Soft,7.2,4.2,2.09,no,3DO,19950101
Virtual Cameraman Part 4: Toya Shiori,Naxat Soft,7.7,9.2,3.24,no,3DO,19950101
Virtual Cameraman Part 5: Anzo Ari,Naxat Soft,9.0,7.4,0.17,no,3DO,19950101
Virtual Puppet Reika,Kuki,3.4,4.7,0.34,no,3DO,19940101
Virtuoso,Elite Systems Ltd.,5.7,8.9,0.64,no,3DO,19950101
VR Stalker,Morpheus Interactive,5.6,8.0,4.32,no,3DO,19940101
Waialae Country Club,Tikipod,7.4,9.8,4.12,no,3DO,19940101
Way of the Warrior,Naughty Dog,7.9,7.9,7.73,no,3DO,19950101
Who Shot Johnny Rock?,"American Laser Games, Inc.",6.4,4.3,0.57,no,3DO,19950101
Wicked 18,Tikipod,9.2,7.1,0.27,no,3DO,19950101
Wing Commander III: Heart of the Tiger,Origin Systems,7.6,7.5,7.21,T,3DO,19950101
Winning Post,Koei,6.0,6.6,2.28,no,3DO,19940101
Wolfenstein 3D,id Software,2.9,8.5,0.66,M,3DO,19950101
Woody Woodpecker And Friends Volume One,Universal Interactive,4.1,5.6,1.2,no,3DO,19940101
Woody Woodpecker And Friends Volume Three,Universal Interactive,7.4,2.3,3.04,no,3DO,19940101
Woody Woodpecker And Friends Volume Two,Universal Interactive,9.4,6.4,0.35,no,3DO,19940101
World Cup Golf: Hyatt Dorado Beach,Arc Developments,4.5,8.0,1.32,no,3DO,19940101
World Cup Special,Coconuts Japan,9.5,7.0,0.24,no,3DO,19950101
World Cup Super Stadium,TV Tokyo,6.5,1.1,1.42,no,3DO,19950101
Yamada Kamachi Bijutsukan: Kamachi's Museum,TV Asahi,2.5,7.9,1.27,no,3DO,19950101
Yamamura Misa Suspense: Kyoto Kurama Sansou Satsujin Jiken,Tikipod,3.7,7.0,1.58,no,3DO,19940101
Yu Yu Hakusho,Hudson Soft,8.6,6.6,6.62,no,3DO,19940101
Zhadnost: The People's Party,3DO,3.7,9.3,3.95,no,3DO,19950101
