name,developer,ucs,user,sale,rating,platform,date
Troy Aikman NFL Football,"Telegames, Inc.",7.6,9.7,0.03,E,AJ,19950101
Ultra Vortek,Beyond Games,0.7,7.8,0.01,M,AJ,19950101
Val D'Isere Skiing and Snowboarding,Atari Games (Midway),7.4,7.3,5.05,E,AJ,19940101
Vid Grid,High Voltage Software,4.1,8.6,2.35,E,AJ,19950101
Virtual Light Machine,Atari,6.8,4.9,0.9,no,AJ,19950101
White Men Can't Jump,High Voltage Software,8.2,7.0,0.77,E,AJ,19950101
Wolfenstein 3D,id Software,5.6,9.5,2.53,no,AJ,19940101
World Tour Racing,Teque Interactive,6.0,8.9,4.17,no,AJ,19970101
Worms,Team17 Software,5.2,6.1,2.76,no,AJ,19980101
Zero 5,"Telegames, Inc.",7.3,1.4,0.31,no,AJ,19970101
Zool 2,Gremlin Interactive,3.4,9.4,0.97,E,AJ,19940101
Zoop,Hookstone Productions,3.3,7.6,0.11,E,AJ,19960101
