name,developer,ucs,user,sale,rating,platform,date
Battle Stuff,Microsoft Game Studios,9.0,9.5,0.07,no,XBL,20110101
Battle-X,JAD Entertainment LLC,7.4,3.2,4.96,no,XBL,20090101
Battle: Los Angeles,Live Action Studios,4.1,9.7,0.65,T,XBL,20110101
BattleBlock Theater,The Behemoth,9.8,7.7,0.13,no,XBL,20130101
Battlefield 1943,EA DICE,8.4,6.0,3.41,T,XBL,20090101
Battlefield 2: Modern Combat,Digtal Illusions,7.3,9.0,2.05,T,XBL,20090101
Battlefield 3: Back to Karkand,EA DICE,0.3,5.6,0.41,M,XBL,20110101
Battlefield: Bad Company,EA Digital Illusions CE AB,5.3,8.8,0.68,T,XBL,20090101
Battlefield: Bad Company 2,EA Digital Illusions CE,1.9,7.8,0.7,M,XBL,20100101
Battlefield: Bad Company 2 Vietnam,EA Digital Illusions CE,8.8,3.4,3.44,M,XBL,20100101
Battlestar Galactica,Auran,5.3,9.3,1.82,E10,XBL,20070101
Battlestations: Midway,Eidos Hungary,6.2,2.2,2.97,T,XBL,20100101
Battlestations: Pacific,Eidos Studios Hungary,8.6,4.2,0.44,T,XBL,20100101
Battlestations: Pacific - Carrier Battles Map Pack,Eidos Hungary,9.3,6.5,2.05,T,XBL,20090101
BattleSweeper,StudioGuineaPig,7.3,7.9,0.6,no,XBL,20090101
BattlezOne,Stainless Games,0.9,8.6,3.32,E,XBL,20080101
Bayonetta,PlatinumGames,5.8,5.2,0.13,M,XBL,20110101
Beach Bubbles,Team Shuriken,6.6,8.9,0.19,no,XBL,20110101
Beach Bubbles 2,Team Shuriken,5.5,5.7,2.43,no,XBL,20110101
Beach Paddle,Team Shuriken,7.3,9.9,0.27,no,XBL,20110101
Beat Hazard,ShadowRage,9.5,9.5,1.62,no,XBL,20090101
Beat IT!,MonsuneMoon,8.9,7.6,1.36,no,XBL,20080101
Beat'n Groovy,"Voltex, Inc.",3.1,6.4,0.0,E,XBL,20080101
BeatBlox,Aaron Ramsey,3.0,6.3,2.41,no,XBL,20090101
Beautiful Katamari,Now Production,6.8,4.7,2.19,E,XBL,20100101
Bed Time Nursery Rhymes,North Squard,1.5,8.8,1.07,no,XBL,20090101
Bee Movie Game,Beenox,8.5,8.7,0.14,E,XBL,20100101
Beer Pong,Utopioneer Games,1.9,8.7,0.64,no,XBL,20110101
Beer Screensaver,Entrager,8.9,5.5,1.87,no,XBL,20090101
Being,Chounard,4.7,8.6,1.68,no,XBL,20080101
Bejeweled 2 Deluxe,PopCap Games,6.9,6.3,1.9,E,XBL,20050101
Bejeweled 3,PopCap Games,9.2,8.0,1.21,E,XBL,20110101
Bejeweled Blitz Live,Torpex Games,7.2,5.7,1.48,E,XBL,20110101
Ben 10 Alien Force: The Rise of Hex,Black Lantern Studios,8.9,7.4,0.85,E10,XBL,20100101
Bennu,AlMra,7.6,4.7,1.71,no,XBL,20090101
Beware of the Penguins,PC Super Hero,9.5,9.8,1.15,no,XBL,20110101
BEYOND,mitabo,8.3,8.1,3.41,no,XBL,20110101
Beyond Good & Evil HD,Ubisoft,8.3,8.3,4.03,T,XBL,20110101
Bioerosion,mukagosoft,5.9,8.5,0.42,no,XBL,20110101
Biology Battle,Novaleaf Game Studios,6.5,7.6,0.17,no,XBL,20080101
Bionic Commando Rearmed,GRIN,8.7,9.5,3.68,M,XBL,20080101
Bionic Commando Rearmed 2,Fatshark,6.7,9.7,1.83,T,XBL,20110101
BioShock,2K Australia / 2K Boston,9.6,4.6,0.54,M,XBL,20090101
BioShock 2: Minerva's Den,2K Marin,6.3,2.2,0.85,M,XBL,20100101
BioShock 2: Protector Trials,2K Marin,7.6,3.6,0.19,M,XBL,20100101
BioShock 2: Rapture Metro Map Pack,2K Marin,8.2,2.9,1.25,M,XBL,20100101
BioShock 2: Sinclair Solutions Test Pack,2K Marin,3.3,7.6,2.68,M,XBL,20100101
BioShock: Ryan Industries Plasmids and Gene Tonics,2K Boston,6.9,6.1,1.17,M,XBL,20070101
Bird Assassin,Social Loner Studios,0.5,7.9,1.07,no,XBL,20110101
BitStream,ProjectorGames,4.9,9.0,4.67,no,XBL,20090101
Black,Criterion Games,8.9,9.7,0.67,M,XBL,20080101
Blacklight: Tango Down,Zombie Studios,6.3,7.6,1.31,T,XBL,20100101
Blackstone - Part One,Battenberg Software,7.4,6.2,0.89,no,XBL,20110101
Blade Kitten,Krome Studios,10.0,9.6,1.51,T,XBL,20100101
Bladestorm: The Hundred Years' War,Omega Force,5.8,6.8,0.03,T,XBL,20110101
BlazBlue: Continuum Shift - Makoto Nanaya,Arc System Works,5.5,9.3,1.31,T,XBL,20100101
BlazBlue: Continuum Shift - Platinum the Trinity,Arc System Works,5.4,9.9,2.44,T,XBL,20110101
BlazBlue: Continuum Shift - Valkenhayn R. Hellsing,Arc System Works,3.4,9.0,0.84,T,XBL,20100101
Blaze Of Glory,Awesome House,8.6,8.4,1.49,no,XBL,20000101
Blazing Birds,Vector 2 Games,9.2,4.4,0.5,E,XBL,20090101
Bliss Island,PomPom Games,5.3,7.7,4.51,E,XBL,20080101
Bloc,Metacreature Games,2.5,7.6,2.36,no,XBL,20080101
Block Fight!,xXTomK2007xx,4.9,1.9,0.36,no,XBL,20080101
Block Fight!!,Cypherroo,5.6,8.9,1.11,no,XBL,20090101
Block Jump,cptpaper,7.8,9.1,4.58,no,XBL,20110101
Block Vengeance Alpha,thedeadstu,9.0,5.3,1.66,no,XBL,20110101
BlockBUSTER,o 3DMUVE LLC o,5.8,8.3,2.52,no,XBL,20090101
Blocks: The Devilish Delivery Game,IndiePubGames,6.7,7.0,1.66,no,XBL,19890101
Blockt,Moltensoft,5.3,7.7,5.49,no,XBL,20110101
Blood Tempest,ZXB Games,7.2,8.6,0.19,no,XBL,20100101
BloodRayne: Betrayal,WayForward Technologies,7.3,9.7,0.18,no,XBL,20110101
Bloody Good Time,Outerlight,5.2,8.5,1.87,T,XBL,20100101
BloodyCheckers,kerry,8.6,9.3,0.13,no,XBL,20110101
Blow,David Flook,8.0,4.1,1.55,no,XBL,20080101
Blow Me Up,Stegersaurus Games 2,7.0,8.4,4.36,no,XBL,20110101
BlowOut,Terminal Reality,2.2,2.8,9.46,T,XBL,20090101
BluePrint Racer 4D,ECHS BACHS,0.1,9.3,3.14,no,XBL,20090101
Bobbin's Quest,Ziba Games,4.7,9.3,2.15,no,XBL,20090101
Bobby Says - Dance with me!,Mexond,7.7,8.4,1.62,no,XBL,20090101
Body and Brain Connection: Higher Learning I,Namco Bandai Games,9.4,9.1,1.72,E,XBL,20110101
Body and Brain Connection: Higher Learning II,Namco Bandai Games,2.4,9.3,4.26,E,XBL,20110101
Bolt,Avalanche Software,8.7,3.4,3.83,E10,XBL,20090101
Bomb Disposal Expert,Evolution Dreams Studio,7.4,6.0,1.09,no,XBL,20090101
Bomber Boing,Dark Schneider,0.1,5.6,2.4,no,XBL,20080101
Bomberman Live,Backbone Entertainment,8.3,8.3,1.3,E,XBL,20070101
Bomberman Live: Battlefest,Pi Studios,7.3,7.7,0.08,E,XBL,20100101
Bombies,Pentex,6.5,7.7,0.35,no,XBL,20110101
Bonded Realities,MikeVentron,7.0,7.1,5.96,no,XBL,20110101
Bonk!,Red Gear Games,3.8,7.9,0.11,no,XBL,20090101
Bonk: Brink of Extinction,Pi Studios,8.2,8.7,2.34,no,XBL,20090101
Boogie Bunnies,Artech Studios,6.5,8.3,1.16,E,XBL,20080101
Boom Boom Rocket,Bizarre Creations,6.3,4.5,0.56,E,XBL,20070101
Boom Chick Chick,Silver Dollar Games 1,8.0,8.4,1.35,no,XBL,20090101
Bop N' Pop!,trufun101,3.1,9.9,1.41,no,XBL,20090101
Border Wars,Robert Marra,0.2,5.7,1.85,no,XBL,20090101
Borderlands: Claptrap's New Robot Revolution,Gearbox Software,7.2,8.1,2.57,M,XBL,20100101
Borderlands: Mad Moxxi's Underdome Riot,Gearbox Software,5.6,9.7,6.59,M,XBL,20090101
Borderlands: The Secret Armory of General Knoxx,Gearbox Software,8.8,2.0,0.25,M,XBL,20100101
Borderlands: The Zombie Island of Dr. Ned,Gearbox Software,8.2,8.2,7.41,M,XBL,20090101
Bored Meeting,Steven Jones,9.1,0.5,3.41,no,XBL,20090101
Boring Space Shooter,lefantome,1.0,8.3,1.4,no,XBL,20090101
Bot Stoppers,Pow Studios,7.8,6.5,1.18,no,XBL,20140101
Boulder Dash-XL,Catnip Games,7.6,3.4,1.32,E,XBL,20110101
BounceCrazy,Just Plain Marky,3.3,9.0,0.12,no,XBL,20090101
Bowling X,Hotwave Games,5.3,6.5,0.63,no,XBL,20090101
Braid,Number None Inc.,9.4,8.1,0.4,E10,XBL,20080101
Brain Challenge,Gameloft,6.1,6.0,1.87,E,XBL,20080101
