name,developer,ucs,user,sale,rating,platform,date
7 Wonders of the Ancient World,Hot Lava Games,5.4,9.3,1.65,E,PSN,20090101
7th Dragon 2020,Image Epoch,4.7,7.4,0.16,no,PSN,20110101
A Bug's Life,Traveller's Tales,9.2,5.2,1.4,E,PSN,20100101
A Space Shooter for 2 Bucks!,Frima Studio,7.3,8.4,4.11,T,PSN,20100101
Acceleration of Suguri X Edition,Orange_Juice,4.8,9.4,5.04,E10,PSN,20110101
Ace Armstrong vs. the Alien Scumbags,Laughing Jackal,8.2,9.2,0.55,T,PSN,20100101
Ace Combat: Joint Assault,Project ACES,6.9,8.4,0.23,T,PSN,20100101
Activision Hits Remixed,Digital Eclipse,9.0,7.1,0.56,E,PSN,20090101
Actual Crimes: Jack the Ripper,Digital Games,3.3,8.3,0.77,T,PSN,20100101
Adventures to Go!,Global A Entertainment,8.1,8.3,1.12,E10,PSN,20100101
Aedis Eclipse: Generation of Chaos,Neverland Company,5.9,3.9,2.45,E10,PSN,20090101
Aero Racer,Halfbrick Studios,0.2,6.1,0.35,no,PSN,20100101
AFL Challenge,Wicked Witch Software,3.0,9.9,0.27,no,PSN,20100101
After Burner Climax,Sega-AM2,8.2,7.2,1.81,E10,PSN,20100101
After Burner: Black Falcon,Planet Moon Studios,7.4,9.0,0.13,no,PSN,20100101
Age of Booty,Certain Affinity,7.5,9.7,2.27,E,PSN,20080101
Age of Hammer Wars,Dynamic Systems,2.3,9.6,0.12,E10,PSN,20100101
Age of Zombies,Halfbrick Studios,9.0,9.3,1.28,T,PSN,20100101
AIR,Key,5.2,5.8,0.68,no,PSN,20100101
Akagawa Jirou: Majotachi no Nemuri: Fukkatsusai,Open Sesame,9.0,2.9,2.29,no,PSN,20100101
Akagawa Jirou: Yasoukyoku,Open Sesame,4.2,8.5,4.65,no,PSN,20100101
Akagawa Jirou: Yasoukyoku 2,Open Sesame,0.4,3.8,0.27,no,PSN,20100101
AKB1/48: Idol to Guam de Koishitara...,Bandai Namco Games,7.4,7.4,10.58,no,PSN,20110101
Akimi Village,NinjaBee,9.5,5.2,0.27,E,PSN,20110101
Aldynes: The Mission Code for Rage Crisis,Produce!,3.2,9.7,2.69,no,PSN,20110101
Alex Kidd in Miracle World,Sega,0.2,7.9,2.48,no,PSN,20080101
Alien Breed 2: Assault,Team17 Software,6.9,4.0,0.88,T,PSN,20100101
Alien Breed 3: Descent,Team17 Software,6.5,8.6,0.88,T,PSN,20110101
Alien Breed: Impact,Team17 Software,6.8,9.6,0.26,T,PSN,20100101
Alien Crush,Compile,8.9,6.5,1.05,E,PSN,20110101
Alien Havoc,Creat Studios,5.5,7.8,3.29,E,PSN,20090101
Alien Syndrome,Totally Games,4.9,1.9,1.05,T,PSN,20090101
Alien Zombie Death,PomPom Games,8.2,9.1,4.0,E10,PSN,20100101
Alien Zombie MegaDeath,PomPom Games,8.3,7.6,5.59,E10,PSN,20110101
Alive & Undead,Shortfuse Games,3.8,8.1,0.93,no,PSN,19990101
All-Star Slammin' D-Ball,Access,6.5,5.2,0.47,no,PSN,20100101
Alone in the Dark: The New Nightmare,Darkworks,7.5,9.8,1.69,M,PSN,20010101
Alpha Arcanus,Acquire,8.4,7.2,5.48,no,PSN,20130101
Alpha Mission,SNK Playmore,5.0,8.0,2.2,no,PSN,20110101
Alpha Mission II,SNK Corporation,3.2,7.9,0.0,E,PSN,20100101
Alpha Mission II (PSP),SNK Corporation,7.4,8.1,3.09,E,PSN,20110101
Altered Beast,Sega,6.9,6.7,0.44,no,PSN,20110101
Alundra,Matrix Software,8.0,8.4,3.52,T,PSN,20100101
American McGee's Alice,Rogue Entertainment,9.4,7.7,0.66,M,PSN,20110101
AMY,VectorCell,7.5,8.6,0.5,M,PSN,20120101
Anarchy: Rush Hour,Gaijin Entertainment,5.0,9.9,3.48,T,PSN,20100101
Ancient Game Treasures: Mill,G1M2,9.1,9.9,0.4,E,PSN,20110101
Angel Love Online,UserJoy Technology,6.7,7.8,0.45,no,PSN,20080101
Angel Senki,Q Entertainment,9.6,9.1,4.34,no,PSN,20090101
Angry Birds,Abstraction Games,7.5,6.5,1.82,E,PSN,20110101
Animales de la Muerte,High Voltage Software,8.7,7.8,1.69,no,PSN,20060101
Anoko Doko Noko,Success,4.6,5.1,0.88,no,PSN,20100101
Apache Overkill,Playerthree Limited,4.9,7.8,1.42,E10,PSN,20100101
Ape Academy 2,Shift,7.3,8.4,2.1,no,PSN,20090101
Ape Escape Academy,Shift,5.3,3.7,0.15,no,PSN,20090101
Ape Escape: On the Loose,SIMS,6.6,8.1,0.77,E,PSN,20080101
Ape Quest,Shift,7.0,8.6,2.87,E,PSN,20080101
Aqua Panic!,EKO System,0.6,9.1,0.02,no,PSN,20100101
Aqua Panic! (PSP),EKO System,5.1,9.3,0.45,E,PSN,20100101
Aqua Panic! Oasis,EKO System,7.0,9.3,1.07,no,PSN,20100101
Aquatopia,SCEE London Studio,6.6,9.6,0.73,E,PSN,20070101
Aquatopia,Unknown,7.8,9.3,0.35,no,PSN,20070101
Aquattack!,Mere Mortals,3.6,5.8,0.03,E,PSN,20100101
Arc Arena: Monster Tournament,ARC Entertainment,7.1,6.4,1.31,T,PSN,20100101
Arc the Lad,G-Craft,9.8,7.9,0.06,E,PSN,20100101
Arc the Lad II,ARC Entertainment,6.7,7.0,0.85,T,PSN,20100101
Arc the Lad II & Arc Arena: Monster Tournament,ARC Entertainment,2.5,8.5,1.9,T,PSN,20100101
Arc the Lad III,ARC Entertainment,8.5,8.0,1.09,T,PSN,20110101
Arcade Air Hockey & Bowling,Icon Games,7.6,7.6,1.76,E,PSN,20100101
Arcade Darts,Icon Games,8.0,3.2,0.33,E,PSN,20100101
Arcade Essentials,Nordcurrent,0.9,7.9,0.47,E,PSN,20100101
Arcade Hits: Magical Drop,Data East,5.5,6.7,3.77,no,PSN,20110101
Arcade Hits: Outlaws of the Lost Dynasty,Data East,6.2,6.6,2.62,T,PSN,20100101
Arcade Hits: Shienryu,Warashi,8.4,8.6,0.39,E,PSN,20100101
Arcade Hits: Sonic Wings Special,Video System,3.3,5.7,11.07,E,PSN,20100101
Arcade Pool & Snooker,Icon Games Entertainment Ltd,6.3,7.8,0.44,no,PSN,20110101
Arcana Heart 3,Examu Inc.,1.3,8.6,3.98,T,PSN,20110101
Archer Maclean's Mercury,Awesome Studios,7.7,1.3,0.08,E,PSN,20080101
Archibald's Adventures,Pavel Tovarys,2.2,10.0,0.99,E,PSN,20100101
Arctic Adventures: Polar's Puzzles,Eiconic Games,3.9,8.9,0.66,E,PSN,20100101
Arkanoid Returns,Taito Corporation,4.6,9.8,0.33,no,PSN,20080101
Armageddon Riders,Targem Games,5.3,4.6,0.2,M,PSN,20110101
ARMORED CORE 3 Portable,From Software,2.2,9.1,8.87,T,PSN,20090101
Armored Core SL: Silent Line Portable,From Software,5.8,7.9,2.22,T,PSN,20100101
Armored Core: Last Raven Portable,From Software,5.0,5.5,4.61,T,PSN,20100101
Arms' Heart,Hamster Corporation,8.9,7.5,0.7,no,PSN,20100101
Army of Two: SSC Challenge Map Pack,EA Montreal,6.3,8.5,3.6,M,PSN,20080101
Army of Two: The 40th Day,Buzz Monkey Software,4.8,9.3,3.53,M,PSN,20100101
Army of Two: The 40th Day - Chapters of Deceit,EA Montreal,5.8,5.7,0.96,M,PSN,20100101
Army of Two: Veteran Map Pack,EA Montreal,8.0,3.5,0.63,M,PSN,20080101
Art Camion Sugorokuden,Affect,8.7,5.9,3.25,no,PSN,20100101
Art of Fighting,SNK Corporation,6.6,5.1,3.95,T,PSN,20100101
Art of Fighting (PSP),SNK Corporation,5.0,7.6,3.34,T,PSN,20110101
Arubarea no Otome: Uruwashi no Seishikitachi,NCS,1.2,1.3,2.0,no,PSN,20090101
Asphalt: Urban GT 2,Virtuos,7.0,9.0,0.13,no,PSN,20100101
Assassin's Creed,Ubisoft Montreal,8.4,8.7,0.33,M,PSN,20110101
Assassin's Creed II: Battle of Forli,Ubisoft Montreal,7.4,7.9,1.38,M,PSN,20100101
Assassin's Creed II: Bonfire of the Vanities,Ubisoft Montreal,7.4,4.4,1.92,M,PSN,20100101
Assassin's Creed II: Deluxe Edition,Ubisoft Montreal,9.9,6.9,8.9,M,PSN,20110101
Assassin's Creed: Bloodlines,Griptonite Games,6.3,4.2,1.34,M,PSN,20090101
Assassin's Creed: Brotherhood,Ubisoft Montreal,8.9,9.1,4.65,M,PSN,20110101
Assassin's Creed: Brotherhood - The Da Vinci Disappearance,Ubisoft Montreal,8.9,0.9,7.26,M,PSN,20110101
Assassin's Creed: Revelations - Ancestors Character Pack,Ubisoft Montreal,5.6,4.5,1.31,M,PSN,20110101
Assault Heroes,Konami,8.6,6.5,0.06,T,PSN,20100101
Astonishia Story,Sonnori,4.8,7.7,1.15,no,PSN,20100101
Astro Boy: The Video Game,iMAGi Studios,7.0,6.3,0.7,E10,PSN,20090101
Astro Tripper,PomPom Games,7.3,2.8,0.04,E,PSN,20090101
Asuka 120% Excellent: Burning Fest. Excellent,Family Soft,4.5,7.6,0.18,no,PSN,20110101
Asuka 120% Final: Burning Fest. Final,Family Soft,5.2,9.9,1.45,no,PSN,20110101
Asuka 120% Special: Burning Fest. Special,Family Soft,8.8,9.9,5.61,no,PSN,20100101
Atari Anniversary Edition Redux,Digital Eclipse,8.6,4.8,1.45,no,PSN,20110101
Athena,SNK Playmore,8.2,5.8,1.79,no,PSN,20110101
ATV Racers,Miracle Designs,8.1,7.8,0.99,no,PSN,20100101
Auditorium (PSP),Cipher Prime,4.8,4.5,2.35,E,PSN,20110101
Auditorium HD,Cipher Prime,7.8,8.9,3.19,E,PSN,20100101
Avatar: The Last Airbender,AWE Games,3.7,7.1,0.97,E10,PSN,20090101
Awesomenauts,Ronimo Games,2.2,9.8,0.91,no,PSN,20120101
B-Boy,FreeStyleGames,5.4,8.0,0.35,no,PSN,20070101
b.l.u.e.: Legend of Water,CAProduction,6.1,8.6,1.1,no,PSN,20080101
BABEL: The King of the Blocks,StormBasic Games,6.6,9.9,1.66,E,PSN,20110101
Back to the Future: The Game,Telltale Games,7.4,5.5,0.53,T,PSN,20110101
Back to the Future: The Game - Episode I: It's About Time,Telltale Games,7.7,8.8,2.34,T,PSN,20110101
Back to the Future: The Game - Episode II: Get Tannen!,Telltale Games,7.6,8.0,5.2,T,PSN,20110101
Back to the Future: The Game - Episode III: Citizen Brown,Telltale Games,7.4,9.5,0.01,T,PSN,20110101
Back to the Future: The Game - Episode IV: Double Visions,Telltale Games,5.7,8.7,2.53,T,PSN,20110101
Back to the Future: The Game - Episode V: OUTATIME,Telltale Games,7.0,9.9,0.28,T,PSN,20110101
Backstreet Billiards,argent,9.6,7.8,0.72,E,PSN,20090101
Bakugan Battle Brawlers: Defenders of the Core,Now Production,6.2,8.4,0.98,E10,PSN,20100101
Bakumatsu Revolution,Acquire,8.7,8.5,1.28,no,PSN,20100101
Baseball Stars 2,SNK Corporation,5.4,8.9,0.81,E,PSN,20110101
Baseball Stars Professional,SNK Corporation,7.8,7.9,7.12,E,PSN,20100101
Baseball Stars Professional (PSP),SNK Corporation,6.3,9.4,1.57,E,PSN,20110101
Basha Baloot,Quirkat,6.9,1.7,3.03,no,PSN,20110101
Basha Card Game Collection,Quirkat,6.3,6.8,2.45,no,PSN,20110101
Basha Tarneeb,Quirkat,7.9,8.4,0.37,no,PSN,20110101
Basha Trix,Quirkat,8.1,4.2,2.79,no,PSN,20110101
Bashi Blocks,Icon Games Entertainment Ltd,8.4,9.0,0.51,no,PSN,20110101
Batman: Arkham City - Catwoman Bundle Pack,Rocksteady Studios,8.0,6.7,3.09,T,PSN,20110101
Batman: Arkham City - Nightwing Bundle Pack,Rocksteady Studios,2.6,7.4,0.22,T,PSN,20110101
Batman: Arkham City - Robin Bundle Pack,Rocksteady Studios,1.7,5.3,0.59,T,PSN,20110101
Battle Ace,Hudson Soft,8.6,4.0,1.1,no,PSN,20100101
Battle Chess,Tomcat System,8.3,6.0,1.11,no,PSN,20100101
Battle Fantasia,Arc System Works,7.4,5.6,0.16,T,PSN,20090101
Battle Poker,Left Field Productions,7.0,7.7,0.31,E,PSN,20090101
Battle Slots,"Phantom EFX, Inc.",8.5,4.7,0.01,E10,PSN,20130101
Battle: Los Angeles,Live Action Studios,4.5,4.8,3.27,T,PSN,20110101
Battlefield 1943,EA DICE,8.5,8.1,0.71,T,PSN,20090101
Battlefield 3: Back to Karkand,EA DICE,5.5,9.2,0.68,M,PSN,20110101
Battlefield: Bad Company 2 Vietnam,EA Digital Illusions CE,8.3,9.7,2.59,M,PSN,20100101
Beach Buzzin' Chopper,Asylum Entertaiment,7.7,5.6,4.51,no,PSN,20100101
Beam'em Up,Immersive Games,9.3,0.2,1.99,E,PSN,20100101
Beat Hazard Ultra,Cold Beam Games,4.5,8.1,0.1,no,PSN,20110101
Beaterator,Rockstar Leeds,7.9,5.1,1.18,E,PSN,20090101
Beats,SCEE London Studio,7.0,8.9,0.72,E,PSN,20070101
Bejeweled 2,PopCap Games,8.1,8.3,2.24,E,PSN,20090101
Bejeweled 2 (PSP),PopCap Games,6.7,5.0,1.03,E,PSN,20100101
Bejeweled 3,PopCap Games,2.5,7.9,0.64,no,PSN,20050101
Ben 10 Alien Force: Vilgax Attacks,D3Publisher,7.1,5.9,1.38,E10,PSN,20090101
Ben 10 Ultimate Alien: Cosmic Destruction,Papaya Studios,7.2,8.6,4.36,E10,PSN,20100101
Ben 10: Alien Force,Monkey Bar Games,8.9,8.6,0.91,E10,PSN,20090101
Ben 10: Protector of Earth,High Voltage Software,5.9,9.6,3.07,E10,PSN,20090101
Benkei Gaiden,SunSoft,4.8,2.9,1.11,no,PSN,20100101
Best of Solitaire,Cosmigo,4.9,3.4,7.25,E,PSN,20110101
Beta Bloc,Tamsoft,8.6,9.6,0.89,E,PSN,20090101
Beyond Good & Evil HD,Ubisoft,4.5,7.3,5.87,T,PSN,20110101
Bijin-Tokei Portable,HuneX,5.1,6.3,0.17,no,PSN,20100101
Bionic Commando Rearmed,GRIN,8.0,9.5,4.26,M,PSN,20080101
Bionic Commando Rearmed 2,Fatshark,6.5,6.1,1.95,T,PSN,20110101
BioShock 2: Minerva's Den,2K Marin,6.7,9.9,3.79,M,PSN,20100101
BioShock 2: Protector Trials,2K Marin,0.5,8.1,0.32,M,PSN,20100101
BioShock 2: Rapture Metro Map Pack,2K Marin,8.9,9.3,0.15,M,PSN,20100101
BioShock 2: Sinclair Solutions Test Pack,2K Marin,7.4,5.3,2.14,M,PSN,20100101
Bishi Bashi Special,KCE Sapporo,6.5,9.0,0.01,no,PSN,20080101
Black Robinia,Broccoli,5.6,7.7,1.99,no,PSN,20110101
Blacklight: Tango Down,Zombie Studios,4.2,8.9,3.17,T,PSN,20100101
Blade Dancer: Lineage of Light,Hit Maker,5.8,7.8,0.42,E10,PSN,20090101
Blade Kitten,Krome Studios,9.7,6.8,1.93,T,PSN,20100101
Blast Factor,Bluepoint Games,6.4,7.4,3.08,E,PSN,20060101
Blast Off,Halfbrick Studios,8.5,6.7,2.46,E,PSN,20090101
Blaster Master: Blasting Again,SunSoft,5.8,7.2,0.14,no,PSN,20110101
BlazBlue: Calamity Trigger Portable,Arc System Works,7.9,7.6,0.58,T,PSN,20100101
BlazBlue: Continuum Shift - Makoto Nanaya,Arc System Works,4.1,9.3,0.23,T,PSN,20100101
BlazBlue: Continuum Shift - Platinum the Trinity,Arc System Works,6.6,9.0,2.41,T,PSN,20100101
BlazBlue: Continuum Shift - Valkenhayn R. Hellsing,Arc System Works,8.4,6.6,1.01,T,PSN,20110101
BlazBlue: Continuum Shift II,Arc System Works,6.1,8.6,0.95,T,PSN,20110101
Blaze Union: Story to Reach the Future,Sting,8.7,3.2,1.13,no,PSN,20100101
Blazing Lazers,Compile,5.8,7.7,4.72,no,PSN,20100101
Blazing Souls: Accelerate,Neverland Company,6.6,8.7,1.3,T,PSN,20100101
Bleach: Heat the Soul 7,Eighting,1.6,9.1,1.92,no,PSN,20100101
Blimp: The Flying Adventures,CraneBalls Studios,8.5,6.6,7.27,E,PSN,20100101
Bliss Island,PomPom Games,5.7,7.5,3.15,no,PSN,20090101
Block Cascade Fusion,Gamelion Studios,8.4,7.6,6.09,E,PSN,20110101
Blockids,Athena,8.0,6.5,0.13,E,PSN,20100101
Blokus,Gameloft,6.1,0.8,0.24,E,PSN,20100101
Blood Bowl,Cyanide Studio,5.0,6.9,2.93,T,PSN,20100101
Blood Omen: Legacy of Kain,Silicon Knights,8.5,9.5,1.37,M,PSN,20090101
Bloodrayne,Terminal Reality,8.0,9.2,3.77,no,PSN,20110101
BloodRayne: Betrayal,WayForward Technologies,7.5,6.9,3.48,no,PSN,20110101
Bloody Roar,Eighting / Raizing,8.0,7.2,3.86,T,PSN,20090101
Bloody Roar II,Eighting / Raizing,9.5,7.4,2.16,T,PSN,20100101
Bloons,Bloober Team,8.3,9.2,0.51,E,PSN,20090101
Bloons TD,Digital Goldfish,7.0,8.2,5.23,E,PSN,20110101
Blue Roses: Yousei to Aoi Hitomi no Senshitachi,Flight-Plan,6.6,8.3,1.51,no,PSN,20100101
Blue Toad Murder Files: The Mysteries of Little Riddle,Relentless Software,6.7,8.1,2.87,E10,PSN,20100101
Blue Toad Murder Files: The Mysteries of Little Riddle - Episode Five,Relentless Software,8.4,9.9,7.33,E10,PSN,20100101
Blue Toad Murder Files: The Mysteries of Little Riddle - Episode Four,Relentless Software,1.2,5.2,0.44,E10,PSN,20100101
Blue Toad Murder Files: The Mysteries of Little Riddle - Episode One,Relentless Software,8.4,7.5,2.54,no,PSN,20090101
Blue Toad Murder Files: The Mysteries of Little Riddle - Episode Six,Relentless Software,5.5,6.6,4.1,E10,PSN,20100101
Blue Toad Murder Files: The Mysteries of Little Riddle - Episode Three,Relentless Software,7.7,6.0,4.43,E10,PSN,20100101
Blue Toad Murder Files: The Mysteries of Riddle Litttle - Episode Two,Relentless Software,6.8,7.9,0.36,E10,PSN,20100101
"Boku no Natsuyasumi 4: Seitouchi Shounen Tanteidan, Boku to Himitsu no Chizu",Millenium Kitchen,3.6,2.9,0.72,no,PSN,20090101
Boku no Natsuyasumi Portable 2: Nazo Nazo Shimai to Chinbotsusen no Himitsu,Millenium Kitchen,9.0,0.2,0.1,no,PSN,20100101
Boku wa Koukuu Kanseikan : Airport Hero Narita,TechnoBrain,6.7,7.9,0.91,no,PSN,20100101
Boku wa Koukuu Kanseikan: Airport Hero Naha,TechnoBrain,7.9,8.5,0.5,no,PSN,20100101
Boku wa Koukuu Kanseikan: Airport Hero Shinchitose,TechnoBrain,5.0,9.2,0.86,no,PSN,20100101
Bokujou Monogatari Harvest Moon for Girl,Victor Interactive Software,5.6,8.2,4.0,no,PSN,20080101
Bomberman '94,Hudson Soft,5.9,9.1,3.01,E,PSN,20110101
Bomberman Fantasy Race,Graphic Research,2.4,7.6,4.24,E,PSN,20100101
Bomberman Land,Hudson Soft,6.4,8.3,0.92,E,PSN,20100101
Bomberman Land (PSOne),Hudson Soft,8.6,8.1,0.3,no,PSN,20080101
Bomberman Legacy,Hudson Soft,6.2,8.5,0.82,E,PSN,20100101
Bomberman Party Edition,Metro,8.0,8.5,0.63,E,PSN,20090101
Bomberman Ultra,Hudson Soft,8.0,8.6,0.28,E,PSN,20090101
Bomberman Ultra: Battlefest,Pi Studios,6.9,3.4,4.11,no,PSN,20090101
Bonk 3: Bonk's Big Adventure,RED Company,4.4,8.9,1.81,no,PSN,20100101
Bonk's Adventure,RED Company,5.9,8.3,1.44,E,PSN,20110101
Bonk's Revenge,RED Company,6.3,8.1,0.19,no,PSN,20090101
Bonk: Brink of Extinction,Pi Studios,8.3,5.8,3.59,no,PSN,20090101
Boom Beats,Gamelion Studios,7.1,2.5,5.22,E,PSN,20100101
Borderlands,Gearbox Software,7.8,6.0,0.02,M,PSN,20100101
Borderlands: Claptrap's New Robot Revolution,Gearbox Software,8.0,8.7,0.86,M,PSN,20100101
Borderlands: Mad Moxxi's Underdome Riot,Gearbox Software,6.0,9.2,0.47,M,PSN,20100101
Borderlands: The Secret Armory of General Knoxx,Gearbox Software,8.6,7.5,2.34,M,PSN,20100101
Borderlands: The Zombie Island of Dr. Ned,Gearbox Software,8.1,9.2,2.12,M,PSN,20090101
Bounty Swords First,Pioneer LDC,8.4,9.8,0.04,no,PSN,20110101
Bowling,Tamsoft,6.5,8.5,0.15,E,PSN,20090101
Bowling 3D,MystoneGame Inc,5.6,6.5,5.92,E,PSN,20090101
Boxer's Road,New Corporation,6.9,9.3,2.43,no,PSN,20070101
Boxing,Nekogumi,1.7,9.4,0.36,no,PSN,20100101
BRAHMA Force: The Assault on Beltlogger 9,Genki,7.0,7.5,0.71,no,PSN,20080101
Braid,Hothead Games,9.3,6.2,0.04,E10,PSN,20090101
Brain Challenge (PSP),Gameloft,6.8,9.4,7.95,E,PSN,20080101
Brainpipe,Hands On Mobile Inc.,8.5,6.4,2.31,E,PSN,20090101
Brandish: The Dark Revenant,Nihon Falcom Corporation,5.1,6.3,4.54,no,PSN,20100101
Brave Fencer Musashi,SquareSoft,6.1,2.8,0.37,no,PSN,20080101
Brave Story: New Traveler,Game Republic,7.5,8.8,3.74,E10,PSN,20090101
BreakQuest,Beatshapers,7.0,8.8,0.78,E,PSN,20100101
Breath of Fire 4,Capcom,6.2,2.4,0.89,no,PSN,19940101
Breath of Fire III,Capcom,6.0,5.0,0.46,no,PSN,20090101
Breath of Fire IV,Capcom,6.7,4.0,1.24,no,PSN,20110101
Brick Breaker,Bigben Interactive,7.7,4.2,3.59,E,PSN,20110101
Brink: Agents of Change,Splash Damage,2.4,9.5,2.7,no,PSN,20110101
Brothers in Arms: D-Day,Ubisoft,6.9,8.5,2.67,M,PSN,20090101
Brunswick Pro Bowling,Point of View,5.2,4.9,0.02,no,PSN,20090101
Brutal Legend: Tears of the Hextadon,Double Fine Productions,3.7,7.6,3.62,M,PSN,20090101
Brutal Legend: The Hammer of Infinite Fate,Double Fine Productions,7.0,3.7,0.73,M,PSN,20090101
Bubble Trubble,Creat Studios,6.0,3.6,0.09,E,PSN,20090101
Bugriders: The Race of Kings,n-Space,6.2,8.2,0.23,no,PSN,20110101
Bulletstorm,People Can Fly,8.3,9.1,1.94,M,PSN,20110101
Bulletstorm: Blood Symphony,People Can Fly,6.3,7.9,1.51,M,PSN,20110101
Bulletstorm: Gun Sonata,People Can Fly,5.7,8.5,0.75,M,PSN,20110101
Bunny Dodge,SKYL-COM LTD,2.3,8.5,0.48,no,PSN,20110101
BurgerTime World Tour,MonkeyPaw Games,6.2,8.9,3.8,E,PSN,20110101
Burn Zombie Burn!,Doublesix,3.4,2.0,0.84,M,PSN,20090101
Burnin' Rubber,"G1M2, LLC",5.5,6.8,5.58,E,PSN,20100101
Burnout Crash!,Criterion Games,7.0,6.8,0.6,E10,PSN,20110101
Burnout Dominator,Criterion Games,7.8,3.6,1.17,E10,PSN,20090101
Burnout Legends,Criterion Games,8.4,7.8,2.14,E10,PSN,20090101
Burnout Paradise,Criterion,9.0,9.8,9.66,E10,PSN,20080101
Burnout Paradise: Big Surf Island,Criterion Games,8.0,9.1,1.59,E10,PSN,20090101
Burnout Paradise: Cops & Robbers,Criterion Games,4.0,9.5,0.11,E10,PSN,20090101
Burnout Paradise: Party Pack,Criterion Games,5.1,7.9,0.25,E10,PSN,20090101
Busou Shinki: Battle Masters,Konami,3.8,5.7,6.24,no,PSN,20100101
Busou Shinki: Battle Masters Mk. 2,Konami,9.3,8.9,2.43,no,PSN,20110101
Busy Sweets Factory,Sony Computer Entertainment America,5.0,4.7,0.25,E,PSN,20100101
Buzz! Brain Bender,Curve Studios,6.0,6.5,1.4,no,PSN,20080101
Buzz! Brain Of The UK,Curve Studios,6.4,4.6,1.94,no,PSN,20090101
Buzz! Junior: Dino Den,Cohort Studios,6.9,2.2,0.36,no,PSN,20090101
Buzz! Junior: Jungle Party,Magenta Software,6.5,7.9,0.1,E10,PSN,20090101
Buzz! Junior: Monster Rumble,SCEE,7.4,9.8,1.42,E,PSN,20090101
Buzz! Junior: Robo Jam,Cohort Studios,5.5,8.8,1.58,E,PSN,20090101
Buzz! Master Quiz,Relentless Software,6.4,3.8,5.01,E10,PSN,20100101
Buzz! Quiz TV - Add-On: American Culture,Relentless Software,9.6,9.5,1.72,no,PSN,20090101
BUZZ! Quiz World,Magenta Software,7.4,8.3,2.54,E,PSN,20090101
Buzz! The Ultimate Music Quiz,Relentless Software,3.5,1.8,4.26,no,PSN,20110101
Cabela's African Safari,Activision Value,8.9,6.9,1.42,T,PSN,20090101
Cabela's Dangerous Hunts: Ultimate Challenge,FUN Labs,8.0,9.9,1.18,T,PSN,20090101
Cabela's North American Adventures,Activision,7.8,9.4,1.28,T,PSN,20100101
Call of Duty 4: Modern Warfare,Infinity Ward,7.8,7.6,5.76,M,PSN,20110101
