name,developer,ucs,user,sale,rating,platform,date
Robo-Squash,Atari,8.2,5.3,2.09,no,Lynx,19900101
Robotron: 2084,"Williams Electronic Games, Inc.",5.7,8.8,2.12,no,Lynx,19910101
Rygar,NuFX,3.8,9.6,0.24,no,Lynx,19900101
S.I.M.I.S.,Bastian Schick,5.5,8.6,2.25,no,Lynx,19980101
S.T.U.N. Runner,Atari,9.2,9.2,4.3,no,Lynx,19910101
Scrapyard Dog,Creative Software,4.5,9.0,0.48,no,Lynx,19910101
Shadow of the Beast,Atari,7.6,7.8,1.69,no,Lynx,19920101
Shanghai,Activision,3.7,3.7,0.12,no,Lynx,19900101
Steel Talons,Atari,6.8,8.1,1.02,no,Lynx,19920101
Super Asteroids & Missile Command,Atari,8.1,8.8,0.6,E,Lynx,19940101
Super Off Road,"Telegames, Inc.",4.1,9.0,1.5,no,Lynx,19910101
Super Skweek,Atari,6.0,9.2,0.16,no,Lynx,19910101
Switchblade II,Gremlin Interactive,6.4,4.3,1.28,no,Lynx,19920101
T-Tris,Bastian Schick,8.0,8.6,9.62,no,Lynx,19960101
Todd's Adventures in Slime World,Epyx,8.1,4.3,0.13,no,Lynx,19920101
Toki,Atari,7.4,7.6,1.61,no,Lynx,19920101
Tournament Cyberball 2072,Atari,3.6,7.9,0.9,no,Lynx,19890101
Turbo Sub,Atari,2.3,8.6,0.61,no,Lynx,19910101
Viking Child,"Imagitec Design, Inc.",9.5,9.6,1.7,no,Lynx,19910101
Warbirds,Atari,6.7,8.5,9.04,no,Lynx,19910101
World Class Soccer,Atari,9.3,9.2,5.04,no,Lynx,19920101
Xenophobe,Atari,6.5,8.9,0.75,no,Lynx,19920101
Xybots,Tengen,6.5,7.1,3.57,no,Lynx,19910101
Zarlor Mercenary,Epyx,6.2,9.5,0.35,no,Lynx,19900101
