name,developer,ucs,user,sale,rating,platform,date
Beer Caps Tap,Unknown,8.0,3.3,2.76,no,OSX,20140101
Bientot l'ete,Unknown,9.2,7.6,2.3,no,OSX,20130101
BigHead Bash,Unknown,9.4,7.7,0.69,no,OSX,20120101
Biglands: A Game Made By Kids,Diego Acevedo,6.3,2.7,1.34,no,OSX,20140101
Bik - A Space Adventure,Zotnip,7.8,5.1,3.31,no,OSX,20140101
Bionic Heart,Unknown,4.8,0.0,2.03,no,OSX,20090101
BioShock,Feral Interactive,1.3,7.0,0.82,M,OSX,20090101
BioShock 2,Unknown,2.9,6.5,1.44,no,OSX,20120101
BioShock Infinite,Unknown,6.6,5.9,1.69,no,OSX,20130101
Black Rainbow,Unknown,6.4,6.8,0.51,no,OSX,20140101
Blackguards,Unknown,1.4,3.0,3.03,no,OSX,20140101
Blackguards 2,Daedalic Entertainment,8.7,3.6,2.1,M,OSX,20150101
Blackhole,FiolaSoft Studio,5.1,7.0,3.5,T,OSX,20150101
Blinding Dark,Bulkypix,7.9,7.0,0.2,no,OSX,20140101
Blockscape,Unknown,6.7,7.3,0.18,no,OSX,20200101
Bloom,Unknown,5.1,8.5,1.48,no,OSX,20200101
Book of Legends,Unknown,8.2,2.5,0.93,no,OSX,20080101
Bookworm,Unknown,6.5,1.7,4.09,no,OSX,20060101
Boulder Dash: 30th Anniversary Edition,Unknown,7.3,7.1,1.24,no,OSX,20150101
Bravada,Unknown,6.7,7.8,0.59,no,OSX,20140101
Brave: The Video Game,Unknown,4.9,5.8,0.63,no,OSX,20120101
Brick-Force,Unknown,5.1,7.0,1.52,no,OSX,20200101
Broforce,Free Lives Games,5.5,4.6,3.07,no,OSX,20140101
Burden,Unknown,7.3,2.2,7.19,no,OSX,20150101
Buzz Buzz Bang,keith curtis,0.3,8.9,4.28,no,OSX,19930101
Cafeland,Unknown,6.2,7.5,3.44,no,OSX,20120101
CANDLE,Unknown,8.1,8.6,0.88,no,OSX,20140101
CAPSULE,Unknown,8.8,6.4,1.34,no,OSX,20120101
Carmageddon: Reincarnation,Unknown,5.9,7.6,2.4,no,OSX,20150101
Castle Story,Unknown,8.6,9.7,0.83,no,OSX,20200101
Cats Toss,Unknown,6.9,5.9,1.3,no,OSX,20140101
Chaos on Deponia,Daedalic Entertainment,4.8,9.5,0.45,no,OSX,20120101
Chaos Reborn,Gollop Games,6.9,6.6,0.02,no,OSX,20150101
Chasm,Unknown,8.6,5.1,3.57,no,OSX,20150101
Chomp!,Unknown,8.0,5.7,1.35,no,OSX,20140101
Chuck's Challenge 3D,Unknown,7.6,1.8,2.93,no,OSX,20140101
Cinders,Unknown,4.1,8.4,2.47,no,OSX,20120101
Circuits,Unknown,9.0,9.0,1.51,no,OSX,20140101
Cities: Skylines,Colossal Order,5.9,6.0,1.91,no,OSX,20150101
City Destruction : Bomb IT,Unknown,6.5,9.2,1.25,no,OSX,20140101
Civil War: 1864,HexWar Games,9.0,5.3,0.48,no,OSX,20140101
CLANG,Unknown,9.3,7.7,0.86,no,OSX,20200101
Cloudbuilt,Unknown,7.5,6.7,1.37,no,OSX,20140101
Coconut Fall,Unknown,4.8,8.9,2.93,no,OSX,20140101
Cognition: An Erica Reed Thriller,Unknown,7.3,7.5,0.59,no,OSX,20120101
CoinRPG,Unknown,6.9,0.1,3.03,no,OSX,20200101
Combat Mission: Red Thunder,Unknown,8.7,4.6,4.27,no,OSX,20140101
Command & Conquer: Covert Operations,Unknown,6.6,7.7,2.18,no,OSX,19950101
continue?9876543210,Unknown,7.1,8.4,2.76,no,OSX,20140101
Contraption Maker,Unknown,3.7,2.4,5.36,no,OSX,20140101
Costume Quest 2,Double Fine Productions,6.3,8.5,4.71,no,OSX,20140101
Counter-Strike,Unknown,4.8,3.6,2.03,no,OSX,20130101
Counter-Strike: Condition Zero,Unknown,0.8,5.9,0.16,no,OSX,20130101
Counter-Strike: Global Offensive,Valve Corporation,5.7,8.5,0.59,M,OSX,20120101
Counter-Strike: Source,Unknown,4.7,8.6,1.49,no,OSX,20100101
Crimsonland,Unknown,8.4,9.6,2.62,no,OSX,20140101
Cross Reverie,Sinxsoft,6.3,8.3,0.02,no,OSX,20160101
Crowntakers,Bulwark Studios,2.1,6.1,3.54,no,OSX,20140101
Crusader Kings,Unknown,9.4,8.3,0.01,no,OSX,20120101
Crusader Kings II,Unknown,3.2,4.1,0.01,no,OSX,20120101
Cryamore,Unknown,5.2,2.0,3.51,no,OSX,20150101
Crypt of the NecroDancer,Brace Yourself Games,1.1,2.7,6.24,T,OSX,20150101
CSR Racing,Unknown,6.7,5.9,0.79,no,OSX,20120101
Cute Knight Kingdom,Unknown,6.8,8.1,0.68,no,OSX,20090101
Dark Scavenger,Unknown,6.8,3.5,0.02,no,OSX,20140101
Darkest Dungeon,Red Hook Studios,7.4,7.7,0.87,no,OSX,20160101
Darkwind: War on Wheels,Psychic Software,3.5,8.1,1.09,no,OSX,20140101
Darkwood,Unknown,4.5,9.6,0.96,no,OSX,20140101
Date Warp,Unknown,7.0,9.6,4.05,no,OSX,20100101
Dead Bits,Microblast Games,4.6,0.2,1.77,no,OSX,20140101
Defenders of Time,Four Lights,8.5,7.0,3.32,no,OSX,20140101
Defense Grid 2,Unknown,9.2,8.5,0.42,no,OSX,20140101
Democracy 3,Unknown,7.2,4.6,1.98,no,OSX,20130101
Deponia,Unknown,1.8,9.3,2.68,no,OSX,20120101
Depression Quest,The Quinnspiracy,5.3,4.2,0.84,no,OSX,20140101
Depths of Betrayal,Unknown,3.5,8.1,1.82,no,OSX,20120101
Derrick the Deathfin,Unknown,4.2,9.2,0.82,no,OSX,20140101
Detective Case and Clown Bot in: Murder in the Hotel Lisbon,Unknown,7.8,8.0,2.48,no,OSX,20140101
Detective Grimoire,SFB Games,9.1,6.5,1.63,no,OSX,20140101
Dex,Dreadlocks Ltd,5.1,5.9,2.38,M,OSX,20150101
Distance,Unknown,8.8,8.3,1.64,no,OSX,20200101
DiveBomb Chomp,Unknown,8.0,7.0,5.18,no,OSX,20140101
Dominions 3: The Awakening,Unknown,5.2,8.7,1.12,no,OSX,20130101
Donut County,Unknown,5.1,8.9,2.87,no,OSX,20180101
Doodle Attack,Unknown,6.2,3.5,2.19,no,OSX,20150101
Door Kickers,KillHouse Games,4.2,10.0,0.48,no,OSX,20140101
Doorways: The Underworld,Unknown,8.5,7.1,0.25,no,OSX,20140101
Dota 2,Valve,6.3,0.3,2.78,no,OSX,20130101
Double Fine Adventure (Working Title),Unknown,0.6,0.3,1.97,no,OSX,20140101
Dragons & Titans,Unknown,6.8,3.1,0.2,no,OSX,20200101
Drifter: A Space Trading Game,Celsius Game Studios,9.1,4.7,0.22,no,OSX,20140101
DROD: The Second Sky,Caravel Games,9.1,9.6,0.02,no,OSX,20140101
Drox Operative,Unknown,9.8,8.5,0.3,no,OSX,20120101
DUBWARS,Unknown,8.3,7.8,5.53,no,OSX,20140101
Dungeon Defenders II,Trendy Entertainment,7.7,7.5,0.13,E10,OSX,20140101
Dungeonland,Unknown,8.8,6.8,0.66,no,OSX,20130101
Dust: An Elysian Tail,Humble Hearts,4.2,5.9,0.38,E10,OSX,20130101
Dyscourse,Owlchemy Labs,9.3,1.8,4.12,no,OSX,20150101
EarthNight,cleaversoft,8.1,8.3,2.69,no,OSX,20190101
El Chavo,Unknown,5.4,7.2,5.43,no,OSX,20130101
Elite: Dangerous,Frontier Developments Inc.,6.0,8.0,0.03,T,OSX,20150101
Elysian Shadows,Elysian Shadows Team,3.7,8.9,5.02,no,OSX,20160101
Enchanted Cavern,Unknown,5.9,6.4,2.16,no,OSX,20140101
Endless Space,Unknown,5.6,7.1,1.99,no,OSX,20120101
EndWar Online,Unknown,8.7,7.0,4.04,no,OSX,20200101
Enigmatis 2: The Mists of Ravenwood,Artifex Mundi sp. z o.o.,8.3,3.3,2.61,no,OSX,20130101
Enter the Gungeon,Dodge Roll,8.4,7.5,2.84,no,OSX,20160101
Europa Universalis IV,Unknown,2.4,7.4,1.93,no,OSX,20130101
Evil Pumpkin: The Lost Halloween,Two Desperados,9.6,8.8,2.5,no,OSX,20140101
Evoland,Unknown,5.5,7.7,0.82,no,OSX,20130101
Evoland 2,Shiro Games,8.4,8.6,2.21,no,OSX,20150101
Exogenesis: Perils of Rebirth,Kwan,6.9,6.2,0.19,no,OSX,20150101
Extreme Roads USA,United Developers,4.6,6.9,1.12,no,OSX,20140101
F1 2013,Feral Interactive,9.1,9.6,10.75,no,OSX,20140101
Factorio,Unknown,7.0,7.3,8.42,no,OSX,20160101
Farm for your Life,Hammer Labs,7.8,8.0,2.26,no,OSX,20130101
Farm Frenzy 4,Unknown,7.0,7.6,0.82,no,OSX,20130101
Farming Simulator 2015,Giants Software,3.6,9.0,4.05,no,OSX,20150101
Farming World,Unknown,5.1,8.5,1.22,no,OSX,20140101
Firewatch,Unknown,5.9,8.8,0.09,no,OSX,20160101
Fistful of Frags,Unknown,6.6,8.3,3.05,no,OSX,20140101
Flick Knights,Ballpit Monster,5.2,3.7,3.21,no,OSX,20140101
Flip,Unknown,7.2,9.3,0.8,no,OSX,20140101
Flower Shop: Summer In Fairbrook,Unknown,8.5,7.9,3.44,no,OSX,20100101
Flower Shop: Winter In Fairbrook,Winter Wolves Game Studio,4.4,7.4,1.44,no,OSX,20140101
Flying Turtle,Unknown,9.0,9.0,3.18,no,OSX,20090101
Football Manager 2013,Unknown,6.3,5.5,2.18,no,OSX,20120101
Football Manager 2014,Sports Interactive,8.5,8.8,3.31,no,OSX,20130101
Football Manager 2015,Sports Interactive,4.2,9.0,0.68,no,OSX,20140101
FORCED,Unknown,5.8,5.9,1.23,no,OSX,20130101
forma.8,Unknown,8.6,7.3,4.6,no,OSX,20150101
Forsaken Fortress,Unknown,4.9,3.8,1.95,no,OSX,20150101
Four In A Line Pro,Unknown,6.6,9.9,1.6,no,OSX,20140101
Freaking Meatbags,Unknown,4.8,7.4,2.42,no,OSX,20140101
Freddi Fish and Luther's Maze Madness,Unknown,2.4,5.7,1.57,no,OSX,19960101
Frederic: Evil Strikes Back,Unknown,2.7,9.1,2.22,no,OSX,20140101
Freedom Fall,Unknown,8.4,7.0,0.84,no,OSX,20130101
Freedom Planet,Galaxy Trail,8.7,6.3,0.44,E10,OSX,20140101
Frozen Synapse,Unknown,6.3,8.7,0.71,no,OSX,20110101
Fruits Slide Puzzle,Unknown,2.3,6.5,0.3,no,OSX,20140101
Frustration,Unknown,9.2,8.6,1.96,no,OSX,20140101
FTL: Faster Than Light,Unknown,0.7,9.7,1.31,no,OSX,20120101
Full Throttle,Unknown,7.9,8.0,2.07,no,OSX,19960101
Funky Smugglers,Unknown,6.4,6.6,0.8,no,OSX,20120101
Game Dev Tycoon,Unknown,5.7,8.2,2.97,no,OSX,20130101
Game of Thrones: A Telltale Games Series,Telltale Games,5.7,2.8,7.81,M,OSX,20140101
Geometry Wars 3: Dimensions,Lucid Games,7.6,8.3,1.38,no,OSX,20140101
Ghost Song: A Journey of Hope,Unknown,6.1,7.8,1.35,no,OSX,20140101
Godus,Unknown,6.1,7.3,0.83,no,OSX,20150101
Gone Home,Unknown,6.0,8.8,2.64,no,OSX,20130101
Grand Theft Auto: San Andreas,Unknown,1.4,8.5,2.64,no,OSX,20110101
Gravity Badgers,Unknown,5.9,7.8,2.05,no,OSX,20130101
GRID,Unknown,8.2,6.7,0.75,no,OSX,20130101
Ground Pounders,Kerberos Productions,5.9,7.8,0.47,no,OSX,20140101
Guacamelee!,DrinkBox Studios,9.1,9.6,2.42,E10,OSX,20140101
Guardian Knight,Unknown,7.4,9.6,2.87,no,OSX,20140101
Guild of Dungeoneering,Gambrinous,7.0,7.7,0.26,no,OSX,20150101
Half-Life,Unknown,7.9,8.3,1.72,no,OSX,20130101
Half-Life 2,Unknown,5.1,8.1,2.96,no,OSX,20100101
Half-Life 2: Episode One,Unknown,5.6,2.7,0.36,no,OSX,20060101
Half-Life 2: Episode Two,Unknown,1.0,7.9,0.45,no,OSX,20100101
Halfway,Robotality,9.3,8.5,0.8,no,OSX,20140101
Hammerwatch,Unknown,7.9,7.6,2.55,no,OSX,20130101
Hatoful Boyfriend,Mediatonic Ltd.,3.5,4.0,0.24,no,OSX,20140101
Haunt the House: Terrortown,SFB Games,7.2,8.2,2.05,no,OSX,20140101
"Heart Forth, Alicia",Unknown,7.3,8.5,0.62,no,OSX,20150101
Hearthstone: Heroes of Warcraft,Unknown,6.1,5.9,0.87,no,OSX,20200101
Hearts of Iron IV,Paradox Development,8.0,6.8,3.13,T,OSX,20160101
Heileen 2: The Hands Of Fate,Winter Wolves Studio,4.2,6.6,0.97,no,OSX,20090101
Heileen 3: New Horizons,Winter Wolves Studio,6.8,4.9,1.92,no,OSX,20120101
Hero-U: Rogue to Redemption,Unknown,3.4,4.3,7.4,no,OSX,20200101
Heroes of a Broken Land,Winged Pixel Inc.,5.9,9.0,0.32,no,OSX,20140101
Heroes Rise: HeroFall,Choice of Games,9.1,6.4,2.07,no,OSX,20140101
HEX,Unknown,2.8,8.0,11.19,no,OSX,20140101
Hex Heroes,Unknown,3.8,8.0,0.09,no,OSX,20160101
Hexcells Infinite,Matthew Brown,6.5,7.7,0.33,no,OSX,20140101
Hogs of War / Worms,Unknown,1.0,7.9,0.06,no,OSX,20030101
Hollow Dissent,Unknown,8.1,2.7,0.81,no,OSX,20140101
Homefront: The Revolution,Dambuster Studios,1.9,9.1,0.87,M,OSX,20160101
Hotline Miami,Dennaton Games,1.7,2.8,1.0,no,OSX,20130101
Hotline Miami 2: Wrong Number,Unknown,5.0,4.3,3.09,no,OSX,20150101
Hover : Revolt of Gamers,Unknown,6.3,6.1,1.98,no,OSX,20200101
HTR+ Slot Car Simulation,QUByte Interactive,5.4,3.3,1.38,no,OSX,20140101
Hyper Light Drifter,Rebellion Games,7.8,9.6,0.53,no,OSX,20160101
I Am Bread,Bossa Studios,5.1,8.1,1.71,E10,OSX,20150101
Ichi,Stolen Couch Games,7.3,6.6,0.94,no,OSX,20140101
Inescapable,Unknown,7.4,9.3,0.01,no,OSX,20140101
Infested Planet,Unknown,6.9,8.1,0.34,no,OSX,20140101
Infinity Runner,Wales Interactive Ltd.,5.4,8.9,1.85,T,OSX,20140101
Insanity's Blade,Unknown,7.9,6.2,3.85,no,OSX,20140101
Insurgency,Unknown,6.0,5.1,0.27,no,OSX,20140101
Interloper,Monogon Games,2.2,8.9,2.64,no,OSX,20150101
Into the Stars,Fugitive Games,6.2,9.9,0.98,no,OSX,20200101
Ironclad Tactics,Unknown,7.6,8.9,1.14,no,OSX,20130101
J.U.L.I.A. Among the Stars,CBE Software s.r.o.,7.4,6.2,6.56,no,OSX,20120101
Joining Hands,Unknown,7.6,3.0,0.9,no,OSX,20120101
Joining Hands 2,Unknown,5.2,9.8,5.61,no,OSX,20130101
Journey of a Roach,Unknown,6.4,8.3,0.35,no,OSX,20130101
Kaiju Panic,Mechabit,7.6,9.7,1.12,no,OSX,20200101
Kamen Rider: Climax Heroes Fourze,Unknown,8.6,4.7,2.57,no,OSX,20140101
KeeperRL,Michal Brzozowski,6.7,2.0,0.52,no,OSX,20150101
Kentucky Route Zero,Unknown,9.6,8.4,0.82,no,OSX,20130101
Kerbal Space Program,Unknown,4.5,9.5,0.66,no,OSX,20150101
Kill Fun Yeah,Unknown,5.8,9.5,0.64,no,OSX,20140101
Kinetic Void,Badland Studio,6.9,5.6,0.53,no,OSX,20140101
Kingdom Come: Deliverance,Unknown,2.3,3.3,0.65,no,OSX,20160101
Kingdom Tales 2,Cateia Games,9.6,6.6,0.06,no,OSX,20140101
Knights of Pen & Paper,Unknown,7.6,6.9,0.66,no,OSX,20130101
Knytt Underground,Unknown,3.3,5.1,1.64,no,OSX,20120101
KRUNCH,Unknown,2.5,7.5,2.03,no,OSX,20120101
KTBG: Kill The Bad Guy,Unknown,8.7,3.1,0.77,no,OSX,20140101
Kyn,Tangrin Entertainment,7.3,5.9,3.41,no,OSX,20150101
LA Cops,Modern Dream,8.5,1.4,2.64,M,OSX,20150101
Lacuna Passage,Unknown,8.8,5.2,0.31,no,OSX,20200101
Ladybug Puzzle,Unknown,7.2,6.8,2.65,no,OSX,20150101
Larva Mortus,Unknown,7.5,9.3,3.14,no,OSX,20080101
League of Legends,Riot Games,5.1,9.5,1.69,no,OSX,20090101
Left 4 Dead 2,Unknown,3.2,7.6,1.97,no,OSX,20100101
Legend of Grimrock,Unknown,5.5,9.0,0.8,no,OSX,20120101
Legions of Ashworld,Jugilus,8.1,5.7,0.89,no,OSX,20140101
LEGO Harry Potter: Years 1-4,Unknown,5.8,5.4,1.61,no,OSX,20110101
LEGO Harry Potter: Years 5-7,Unknown,8.9,8.3,2.63,no,OSX,20120101
LEGO Indiana Jones 2: The Adventure Continues,Unknown,7.1,6.8,3.82,no,OSX,20110101
LEGO Indiana Jones: The Original Adventures,Unknown,9.1,8.5,0.88,no,OSX,20080101
LEGO Star Wars II: The Original Trilogy,Unknown,0.7,9.0,0.76,no,OSX,20070101
LEGO Star Wars: The Complete Saga,Unknown,3.8,7.7,1.34,no,OSX,20100101
LEGO The Hobbit,Traveller's Tales,7.7,7.0,0.93,E10,OSX,20140101
LEGO The Lord of the Rings,Unknown,3.2,5.2,2.26,no,OSX,20130101
Life Goes On,Unknown,6.0,7.3,0.92,no,OSX,20140101
Life of Pixel,Unknown,5.6,8.8,2.25,no,OSX,20140101
Light,Just A Pixel Ltd.,8.5,9.2,0.17,no,OSX,20140101
Lights_Off,Unknown,8.9,7.2,0.7,no,OSX,20140101
LIMBO,Unknown,4.2,6.7,0.18,no,OSX,20120101
Lola's ABC Party,Unknown,7.0,3.8,1.72,no,OSX,20130101
Lost Marbles,Unknown,9.6,8.1,0.42,no,OSX,20140101
Lovely Planet,QUICKTEQUILA,1.4,9.8,2.82,E10,OSX,20140101
Lovers in a Dangerous Spacetime,Unknown,9.0,8.8,0.98,no,OSX,20200101
Lucky Rabbit Reflex,Unknown,3.7,1.4,6.01,no,OSX,20120101
LUFTRAUSERS,Unknown,8.8,5.4,0.84,no,OSX,20140101
Machines at War 3,Isotope 244,6.5,7.2,0.66,no,OSX,20140101
Mad Monkey : Best Arcade Kid Game (Kids Games+ Retro Arcade = Fun),Unknown,7.6,8.3,4.9,no,OSX,20120101
MADDENING,Unknown,8.8,5.1,3.91,no,OSX,20140101
Mage's Initiation: Reign of the Elements,Unknown,5.4,5.2,6.66,no,OSX,20150101
Magical Diary,Unknown,8.5,8.3,1.59,no,OSX,20120101
Magicka: Wizard Wars,Unknown,8.8,9.9,1.64,no,OSX,20140101
Majestic Nights,Epiphany Games,7.1,6.6,0.7,no,OSX,20140101
Major League Wizardry,Unknown,4.8,7.0,0.01,no,OSX,20140101
Make It Indie!,Sometimes You,8.6,5.5,2.76,no,OSX,20150101
Marathon 2: Durandal,Bungie Software,8.0,4.0,0.62,M,OSX,19950101
Marathon Infinity,Bungie Software,7.5,8.4,0.34,no,OSX,19960101
Marble Solitaire,Unknown,6.7,5.6,0.91,no,OSX,20140101
March of War,Isotx,6.9,4.1,2.43,no,OSX,20140101
Massive Chalice,Unknown,8.6,5.8,4.56,no,OSX,20140101
Master Reboot,Unknown,6.2,5.3,0.57,no,OSX,20130101
Masters of the World: Geopolitical Simulator 3,Unknown,7.7,2.9,0.12,no,OSX,20140101
MatchMore,Unknown,6.2,3.0,2.49,no,OSX,20140101
Max Gentlemen,The Men Who Wear Many Hats LLC,2.9,7.7,2.44,no,OSX,20140101
Mega Coin Squad,Big Pixel Studios,8.7,7.8,1.26,T,OSX,20140101
Megatokyo,Unknown,6.6,9.3,7.69,no,OSX,20200101
Meltdown (2013),Unknown,0.1,6.6,3.6,no,OSX,20140101
Memories of a Broken Dimension,Unknown,4.4,7.3,2.31,no,OSX,20160101
Metro: Last Light,Unknown,7.3,3.7,0.26,no,OSX,20130101
Micron,Apparition Games,7.8,3.4,2.05,no,OSX,20140101
Mighty No. 9,Comcept,9.1,8.5,1.72,E10,OSX,20160101
MirrorMoon EP,Unknown,5.6,8.6,0.58,no,OSX,20090101
MLB Dream Nine Mobile,Unknown,5.7,7.5,1.7,no,OSX,20130101
Moebius,Unknown,8.8,6.4,4.28,no,OSX,20140101
Monaco: What's Yours Is Mine,Unknown,7.1,7.9,1.09,no,OSX,20200101
Monkey Tales Games,Larian Studios,1.7,8.3,3.88,no,OSX,20140101
Monochroma,Unknown,4.9,9.7,1.14,no,OSX,20140101
Mother Russia Bleeds,Unknown,6.5,8.4,1.62,no,OSX,20160101
Mountain,Double Fine Productions,2.1,6.2,0.93,no,OSX,20140101
MouseCraft,Unknown,6.9,3.9,2.14,no,OSX,20140101
Mr. Bree+,Unknown,6.8,7.8,3.05,no,OSX,20130101
Munin,Unknown,4.2,7.3,4.49,no,OSX,20140101
Muse_Attack,Unknown,6.7,9.6,0.62,no,OSX,20120101
Mushroom 11,Unknown,6.8,7.2,1.6,no,OSX,20150101
My Ex-Boyfriend the Space Tyrant,Up Multimedia,6.9,9.1,4.25,no,OSX,20140101
My Love. Perfect Match,Unknown,7.7,9.1,5.21,no,OSX,20130101
Mystery Case Files: Prime Suspects,Unknown,8.4,8.2,0.68,no,OSX,20060101
Mystery Case Files: Ravenhearst,Unknown,9.0,6.0,4.18,no,OSX,20070101
Mystery Case Files: Retun to Ravenhearst,Unknown,8.7,2.5,0.32,no,OSX,20090101
Nexuiz,Unknown,0.7,8.3,3.4,no,OSX,20050101
Nicolas Eymerich - The Inquisitor,Unknown,6.4,8.2,0.08,no,OSX,20140101
Night in the Woods,Infinite Fall,9.1,8.7,1.73,no,OSX,20160101
No Time to Explain,TinyBuild Games,1.8,8.0,2.17,no,OSX,20130101
Noir Syndrome,Glass Knuckle Games,8.4,9.6,1.67,no,OSX,20140101
Northmark: Hour of the Wolf,Rake in Grass,6.7,8.1,2.5,no,OSX,20140101
NOWHERE,Unknown,2.8,7.1,0.79,no,OSX,20160101
Obduction,Cyan Worlds,4.1,8.1,0.88,no,OSX,20160101
Octodad: Dadliest Catch,Unknown,6.7,8.7,4.99,no,OSX,20140101
Oddworld: Abe's Oddysee New N' Tasty!,Just Add Water,5.7,5.1,1.03,no,OSX,20150101
OlliOlli,Roll7,7.9,8.9,6.42,no,OSX,20140101
Online Artillery - Medieval Multiplayer Fortress Siege,Unknown,3.7,9.3,0.39,no,OSX,20140101
Only If,Creability,5.0,9.4,0.92,no,OSX,20140101
Orbital Gear,Night Node Software,8.2,8.8,0.97,no,OSX,20140101
Otherworld: Spring of Shadows,Unknown,7.9,8.6,2.06,no,OSX,20120101
OTTTD,SMG Studio,5.6,6.2,3.27,no,OSX,20140101
Out of the Park Baseball 15,Unknown,3.5,7.9,0.36,no,OSX,20140101
Out of the Park Baseball 16,Out of the Park Developments,8.9,7.9,4.09,no,OSX,20150101
Out There Somewhere,Unknown,9.0,7.0,0.4,no,OSX,20120101
Overruled!,Dlala Studios,6.3,8.8,1.61,no,OSX,20140101
Pahelika: Revelations,Unknown,7.8,7.7,3.36,no,OSX,20130101
