name,developer,ucs,user,sale,rating,platform,date
Super Scope 6,Nintendo R&D1,8.0,9.9,9.99,no,SNES,19920101
Mortal Kombat 3,Sculptured Software,8.0,6.6,1.53,M,SNES,19950101
Final Fight,Capcom,10.0,9.4,0.26,no,SNES,19910101
Dragon Ball Z,TOSE,8.4,5.5,1.45,no,SNES,19990101
Kirby Super Star,HAL Laboratory,4.8,9.6,2.26,E,SNES,19960101
Super Metroid,Intelligent Systems,8.0,8.7,0.05,E,SNES,19940101
Dragon Quest III: Soshite Densetsu e...,Heart Beat,9.6,2.4,1.44,no,SNES,19960101
NBA Jam,Iguana Entertainment,4.9,8.9,1.39,no,SNES,19940101
Romancing SaGa 3,SquareSoft,8.8,8.4,0.52,no,SNES,19950101
The Magical Quest starring Mickey Mouse (all region sales),Capcom,4.3,7.1,0.56,no,SNES,19920101
Dragon Ball Z: La Legende Saien,TOSE,6.1,7.5,1.2,no,SNES,19940101
Mega Man X,Capcom,0.8,1.2,11.16,no,SNES,19940101
Derby Stallion III,ASCII Entertainment,5.2,9.6,1.15,no,SNES,19950101
Pilotwings,Nintendo EAD,3.0,6.7,3.95,no,SNES,19910101
Dragon Quest I & II,ChunSoft,4.3,9.4,3.21,no,SNES,19930101
Romancing SaGa 2,SquareSoft,6.3,5.5,5.41,no,SNES,19930101
Super Ghouls 'n Ghosts,Capcom,5.3,5.3,0.01,no,SNES,19910101
Derby Stallion 96,ASCII Entertainment,8.2,6.3,1.05,no,SNES,19960101
Final Fight 2,Capcom,6.8,5.8,0.26,no,SNES,19930101
NBA Jam Tournament Edition,Iguana Entertainment,3.0,5.5,1.01,E,SNES,19950101
Romancing SaGa,SquareSoft,5.8,3.0,0.97,no,SNES,19920101
Super Momotarou Dentetsu III,Hudson Soft,5.2,8.1,0.91,no,SNES,19940101
Mini-Yonku Shining Scorpion: Let's & Go!!,KID Corporation,8.4,5.3,0.9,no,SNES,19960101
Seiken Densetsu 3,SquareSoft,3.8,4.6,0.89,no,SNES,19950101
Derby Stallion II,ASCII Entertainment,9.3,8.5,0.87,no,SNES,19940101
Kamaitachi no Yoru,ChunSoft,7.5,7.4,0.81,no,SNES,19940101
Super Bomberman 2,Produce!,6.3,7.4,0.81,E,SNES,19940101
EarthBound,Ape Studios / HAL Laboratory,7.6,7.2,0.81,E,SNES,19950101
Capcom's Soccer Shootout,Capcom,0.3,7.7,0.8,no,SNES,19940101
Torneko no Daibouken: Fushigi no Dungeon,ChunSoft,8.1,9.1,0.78,no,SNES,19930101
Dragon Ball Z: Ultime Menace,TOSE,4.6,9.8,0.73,no,SNES,19940101
Tactics Ogre: Let Us Cling Together,Quest Corporation,8.7,8.5,0.71,no,SNES,19950101
Super Bomberman 3,Hudson Soft,7.9,9.5,0.7,no,SNES,19950101
Fire Emblem: Monshou no Nazo,Intelligent Systems,4.0,7.9,0.7,no,SNES,19940101
J-League Soccer: Prime Goal,Namco,3.9,7.6,0.69,no,SNES,19930101
Super Castlevania IV,Konami,6.6,5.0,0.63,no,SNES,19910101
Nobunaga no Yabou: Haouden,Koei,6.8,7.0,0.62,no,SNES,19930101
Bahamut Lagoon,SquareSoft,4.7,6.8,0.62,no,SNES,19960101
Front Mission,G-Craft,4.8,3.2,0.6,no,SNES,19950101
Kirby's Dream Course,HAL Laboratory,7.0,9.0,0.59,E,SNES,19950101
Dragon Ball Z: Chou Saiya Densetsu,TOSE,8.0,5.2,0.58,no,SNES,19920101
Fire Emblem: Seisen no Keifu,Intelligent Systems,3.0,7.4,0.58,no,SNES,19960101
Super Bomberman,Produce!,4.7,7.9,0.57,no,SNES,19930101
Mega Man X2,Capcom,8.1,8.3,0.56,E,SNES,19940101
Fatal Fury Special,Takara,5.2,9.5,0.56,E,SNES,19950101
Virtual Soccer,Probe Entertainment Limited,6.0,8.7,0.53,no,SNES,19940101
Romance of the Three Kingdoms IV: Wall of Fire,Koei / Inis,9.1,8.8,0.53,E,SNES,19950101
Winning Post,Koei,9.5,7.3,0.53,no,SNES,19930101
J-League Soccer: Prime Goal 2,Namco,7.9,4.3,0.53,no,SNES,19940101
The Magical Quest starring Mickey Mouse (weekly jp sales),Capcom,4.9,3.9,0.52,no,SNES,19920101
Super Famista 5,Namco,8.7,7.6,0.5,no,SNES,19960101
Mario & Wario,Game Freak,9.6,4.4,0.49,no,SNES,19930101
SimCity 2000,HAL Laboratory,4.7,9.3,0.49,E,SNES,19960101
The Legend of the Mystical Ninja,Konami,8.6,6.7,0.48,no,SNES,19920101
Super Puyo Puyo 2,Complie,4.5,6.3,0.47,no,SNES,19950101
Super Momotarou Dentetsu DX,Hudson Soft,5.5,9.6,0.47,no,SNES,19950101
Super Batter Up,Namco,7.7,3.1,0.46,no,SNES,19920101
Crayon Shin-Chan: Arashi o Yobu Enji,Bandai,6.2,8.4,0.46,no,SNES,19930101
Space Invaders,Taito Corporation,6.5,5.3,0.46,E,SNES,19970101
Jikkyou Powerful Pro Yakyuu 3,Diamond Head,8.9,7.5,0.45,no,SNES,19960101
J-League Excite Stage '95,A-Max,6.9,3.1,0.45,no,SNES,19950101
Fatal Fury 2,SNK Corporation,6.7,5.3,0.45,no,SNES,19940101
Super Bomberman 4,Produce!,7.0,9.7,0.44,no,SNES,19960101
Wonder Project J: Kikai no Shonen Pino,Almanic Corp.,6.1,9.7,0.43,no,SNES,19940101
Super Wagyan Land,Namco,7.0,7.4,0.42,no,SNES,19910101
Super Famista 4,Namco,6.7,3.1,0.42,no,SNES,19950101
Mario no Super Picross,Jupiter Multimedia,5.4,6.9,0.41,no,SNES,19950101
Jikkyou Powerful Pro Yakuu '94,Konami,5.8,9.9,0.41,no,SNES,19940101
Samurai Shodown,Takara,4.4,6.9,0.4,no,SNES,19940101
Fushigi no Dungeon 2: Fuurai no Shiren,ChunSoft,9.6,8.2,0.4,no,SNES,19950101
Tales of Phantasia,Wolf Team,7.8,9.0,0.4,no,SNES,19950101
Super Fire ProWrestling,Human Club,6.9,9.0,0.39,no,SNES,19910101
Fatal Fury,SNK Corporation,8.5,7.3,0.39,no,SNES,19930101
Super Famista 3,Namco,8.6,7.5,0.39,no,SNES,19940101
Super Soccer,Human Entertainment,8.8,5.7,0.38,no,SNES,19920101
Dai-4-Ji Super Robot Taisen,Banpresto,1.7,9.7,0.38,no,SNES,19950101
Super Formation Soccer 94,Human Entertainment,7.1,7.1,0.37,no,SNES,19940101
Super Robot Taisen EX,WinkySoft,7.1,7.5,0.37,no,SNES,19940101
Shin Megami Tensei II,Atlus Co.,7.7,9.8,0.37,no,SNES,19940101
Zero4 Champ RR,Media Rings,8.7,9.7,0.36,no,SNES,19940101
Super Fire ProWrestling Special,Human Club,9.6,9.1,0.36,no,SNES,19940101
Yuu Yuu Hakusho,Namco,7.1,7.9,0.36,no,SNES,19930101
Kirby's Dream Land 3,HAL Laboratory,6.9,5.7,0.36,E,SNES,19970101
Breath of Fire II,Capcom,8.3,8.9,0.36,E,SNES,19950101
Ganbare Goemon 3: Shishi Jyuurokubei no Karakuri Manji Katame,Konami,3.8,6.4,0.36,no,SNES,19940101
Mega Man X3,Capcom,3.6,7.8,0.35,E,SNES,19950101
Stunt Race FX,Argonaut Games,0.1,7.9,0.35,no,SNES,19940101
Super Power League 2,Hudson Soft,0.3,9.6,0.33,no,SNES,19940101
Battle Dodge Ball,Banpresto,5.6,7.5,0.33,no,SNES,19910101
Kidou Senshi Gundam F91: Formula Senki 0122,Bandai,4.6,10.0,0.33,no,SNES,19910101
Shin Momotarou Densetsu,Hudson Soft,8.5,5.7,0.32,no,SNES,19930101
Live A Live,SquareSoft,9.1,3.9,0.32,no,SNES,19940101
Momotarou Dentetsu Happy,Hudson Soft,7.4,6.5,0.32,no,SNES,19960101
Ganbare Goemon: KiraKira Douchuu - Boku ga Dancer ni Natta Riyuu,Konami,7.8,8.8,0.31,no,SNES,19950101
Ganbare Goemon 2: Kiteretsu Shougun Magginesu,Konami,8.0,8.1,0.31,no,SNES,19930101
RPG Tsukuru 2,Kuusou Kagaku,8.6,9.3,0.31,no,SNES,19960101
Yuu Yuu Hakusho 2: Kakutou no Sho,Unknown,9.1,9.4,0.31,no,SNES,19940101
Daikaijyuu Monogatari,Birthday,1.7,5.5,0.3,no,SNES,19940101
Super Bomberman 5,Hudson Soft,2.3,2.4,0.3,no,SNES,19970101
Winning Post 2,Koei,8.2,8.9,0.3,no,SNES,19950101
Far East of Eden Zero,Hudson Soft,8.7,9.1,0.3,no,SNES,19950101
Itadaki Street 2: Neon Sign wa Bara Iro ni,Tomcat System,6.7,6.3,0.29,no,SNES,19940101
SD Gundam Gaiden: Knight Gundam Monogatari: Ooinaru Isan,Unknown,0.3,7.9,0.29,no,SNES,19910101
Romance of the Three Kingdoms III: Dragon of Destiny,Koei,6.3,5.6,0.29,no,SNES,19930101
Super Fire ProWrestling X,Human Club,6.2,8.4,0.28,no,SNES,19950101
International Superstar Soccer,Konami,9.2,7.8,0.28,E,SNES,19950101
Lord of Darkness,Koei,3.8,0.4,0.28,no,SNES,19940101
Mega Man 7,Capcom,9.1,7.3,0.28,E,SNES,19950101
F1 ROC: Race of Champions,Seta Corporation,2.1,4.2,0.28,no,SNES,19920101
F-1 Grand Prix,Video System,4.3,8.0,0.28,no,SNES,19920101
Nichibutsu Arcade Classics,Nihon Bussan,3.8,9.7,0.28,no,SNES,19950101
Bishoujo Senshi Sailormoon R,Angel Studios,9.8,8.4,0.27,no,SNES,19930101
Slam Dunk: Yonkyo Taiketsu!!,Bandai,7.1,6.2,0.27,no,SNES,19940101
Jikkyou Powerful Pro Yakyuu 2,Konami,7.7,3.9,0.27,no,SNES,19950101
Thoroughbred Breeder II,Hector,0.3,6.6,0.27,no,SNES,19940101
Super Nazo Puyo: Ruruu no Ruu,Compile,5.7,8.2,0.27,no,SNES,19950101
Fire Emblem: Thracia 776,Intelligent Systems,9.2,9.0,0.26,no,SNES,19990101
Romance of the Three Kingdoms II,Koei,7.6,4.0,0.25,no,SNES,19920101
Front Mission: Gun Hazard,Omiya Soft,5.8,7.5,0.24,no,SNES,19960101
Star Ocean,tri-Ace,4.6,7.9,0.23,no,SNES,19960101
Super R-Type,Irem Software Engineering,1.4,7.7,0.23,no,SNES,19910101
Super Adventure Island,Produce!,8.6,7.8,0.22,no,SNES,19920101
Sailor Moon,Angel Studios,8.8,5.0,0.22,no,SNES,19940101
Dragon Ball Z Hyper Dimension,TOSE,9.3,6.3,0.21,no,SNES,19960101
SD Gundam GNext,Bandai,3.1,9.2,0.2,no,SNES,19950101
Drift King Shutokou Battle '94,Genki,5.3,9.4,0.2,no,SNES,19940101
Treasure Hunter G,Sting,8.1,5.1,0.2,no,SNES,19960101
Super Baseball Simulator 1.000,Culture Brain,6.2,3.6,0.2,no,SNES,19910101
Parlor! Mini 4,Nippon Telenet,7.5,8.7,0.19,no,SNES,19960101
Jissen Pachi-Slot Hisshouhou,Sammy Corporation,8.8,7.2,0.19,no,SNES,19930101
J-League Excite Stage '96,A-Max,7.5,9.0,0.19,no,SNES,19960101
Jikkyou Powerful Pro Yakyuu '96 Kaimakuban,Diamond Head,7.9,5.5,0.19,no,SNES,19960101
Thoroughbred Breeder,Hector,6.8,7.6,0.19,no,SNES,19930101
SD Gundam GX,Bec,7.8,2.3,0.19,no,SNES,19940101
Mega Man Soccer,Capcom,5.3,7.9,0.18,no,SNES,19940101
Battle Commander: Hachibushu Shura no Heihou,Banpresto,3.7,3.7,0.18,no,SNES,19910101
Gokujou Parodius,Konami,1.4,6.7,0.18,no,SNES,19940101
Bomberman B-Daman,Hudson Soft,8.2,9.3,0.17,no,SNES,19960101
Nobunaga no Yabou: Tenshoki,Koei,3.8,9.8,0.17,no,SNES,19960101
Super Power League,Hudson Soft,6.6,7.1,0.17,no,SNES,19930101
Street Fighter Alpha 2,Capcom,8.0,9.0,0.17,T,SNES,19960101
Itoi Shigesato no Bass Tsuri No. 1,HAL Laboratory,8.9,8.0,0.17,no,SNES,19970101
Otogirisou,ChunSoft,5.9,7.2,0.16,no,SNES,19920101
Jikkyou Powerful Pro Yakyuu 3 '97 Haru,Diamond Head,7.5,7.0,0.16,no,SNES,19970101
International Superstar Soccer Deluxe,Konami,6.1,6.7,0.16,E,SNES,19950101
SimEarth: The Living Planet,Tomcat System,7.2,8.5,0.16,no,SNES,19930101
Battle Soccer: Field no Hasha,Banpresto,6.4,8.3,0.16,no,SNES,19920101
Saturday Night Slam Masters,Capcom,6.6,3.7,0.16,no,SNES,19940101
Rudra no Hihou,SquareSoft,8.8,5.2,0.15,no,SNES,19960101
World League Soccer,Anco,7.4,2.0,0.15,no,SNES,19920101
Tetris Attack,Intelligent Systems,8.3,7.3,0.15,no,SNES,19960101
RockMan & Forte,Capcom,5.3,9.1,0.14,no,SNES,19980101
Contra III: The Alien Wars,Konami,2.5,4.2,0.13,no,SNES,19920101
Illusion of Gaia,Quintet,8.9,9.3,0.13,no,SNES,19940101
Mystic Ark,Produce!,6.4,9.5,0.13,no,SNES,19950101
Daikaijyuu Monogatari II,Birthday,9.1,9.3,0.12,no,SNES,19960101
Slayers,Bec,3.5,6.7,0.12,no,SNES,19940101
Bishoujo Senshi Sailormoon S: Juugai Rantou!? Shuyaku Soudatsusen,Angel Studios,6.9,6.3,0.12,no,SNES,19940101
Harukanaru Augusta 2: Masters,Tikipod,3.6,6.3,0.12,no,SNES,19930101
UN Squadron,Capcom,7.7,9.6,0.12,no,SNES,19910101
Classic Road,Opera House,7.1,7.4,0.11,no,SNES,19930101
Ranma 1/2: Akanekodan Teki Hihou,Rumic Soft,3.0,7.7,0.11,no,SNES,19930101
Dragon Ball Z Super Gokuden: Kakusei-Hen,TOSE,7.9,7.8,0.11,no,SNES,19950101
Wizardry VI: Bane of the Cosmic Forge,Game Studio,5.6,2.2,0.1,no,SNES,19950101
Zero4 Champ RR-Z,Media Rings,7.4,9.0,0.1,no,SNES,19950101
Derby Jockey 2,Muse Soft,8.1,9.1,0.1,no,SNES,19950101
Terranigma,Quintet,5.2,9.2,0.09,no,SNES,19960101
Castlevania Dracula X,Konami,5.9,9.8,0.09,E,SNES,19950101
Lethal Enforcers,Konami,6.8,5.6,0.09,no,SNES,19940101
Chibi Maruko-Chan: Harikiri 365-Nichi no Maki,SAS Sakata,2.9,8.1,0.08,no,SNES,19910101
Derby Stallion 98,ASCII Entertainment,9.7,6.2,0.08,no,SNES,19980101
Sound Novel Tsukuru,Success,9.3,7.8,0.08,no,SNES,19960101
Majin Tensei,Atlus Co.,4.1,9.4,0.08,no,SNES,19940101
Derby Jockey: Kishou e no Michi,GRC,4.2,8.0,0.07,no,SNES,19940101
Kenyuu Densetsu Yaiba,Atelier Double,0.1,6.9,0.07,no,SNES,19940101
John Madden Football,Park Place Productions,4.3,5.4,0.07,no,SNES,19910101
Dragon Slayer: Eiyuu Densetsu,Nihon Falcom Corporation,4.3,6.8,0.07,no,SNES,19920101
Dragon Slayer: The Legend of Heroes,Nihon Falcom Corporation,2.7,9.1,0.07,no,SNES,19920101
Ninja Warriors,Natsume,6.3,7.3,0.07,no,SNES,19940101
Parlor! Mini 2,Nippon Telenet,4.8,6.2,0.07,no,SNES,19960101
Super Mahjong 2: Honkaku 4Jin Uchi,I'Max,7.3,8.3,0.06,no,SNES,19930101
A llI S.V.: A Ressha de Gyoukou 3 Super Version,ArtDink,7.6,8.6,0.06,no,SNES,19950101
Pop'n TwinBee: Rainbow Bell Adventure,Konami,7.2,7.6,0.06,no,SNES,19940101
Teenage Mutant Ninja Turtles: Tournament Fighters,Konami,7.3,5.8,0.06,no,SNES,19930101
Doraemon 4: Nobita to Toki no Okoku,Agenda,8.0,7.0,0.06,no,SNES,19950101
Jirou Akagawa: Majotachi no Nemuri,Pack-In-Video,7.6,5.9,0.05,no,SNES,19950101
Doraemon 2: Nobita no Toizurando Daibouken,SAS Sakata,8.1,2.2,0.05,no,SNES,19930101
Pachinko Wars II,Coconuts Japan,9.1,9.9,0.05,no,SNES,19930101
Lagoon,Zoom Inc.,7.2,5.1,0.05,no,SNES,19910101
Slam Dunk SD Heat Up!!,Bandai,3.4,1.7,0.05,no,SNES,19950101
Hisshou 777 Fighter: Pachi Slot Eiyu Densetsu,Jorudan,7.1,7.5,0.05,no,SNES,19940101
Keiba Eight Special,C-Lab,7.1,6.9,0.05,no,SNES,19930101
Jikkyou Oshaberi Parodius,KCEO,8.4,5.4,0.05,no,SNES,19950101
Super Jinsei Game 2,Takara,9.2,8.7,0.05,no,SNES,19950101
J-League '96 Dream Stadium,Hudson Soft,7.4,7.9,0.05,no,SNES,19960101
Block Kuzushi,Planning Office Wada,9.0,9.6,0.05,no,SNES,19950101
Go Go Ackman 3,Aspect,1.9,4.7,0.04,no,SNES,19950101
Dark Half,Enix Corporation,5.8,6.7,0.04,no,SNES,19960101
Metal Max Returns,Crea-Tech,5.9,7.6,0.04,no,SNES,19950101
Zen-Nippon GT Senshuken,Kaneko Co. Ltd,6.2,5.6,0.04,no,SNES,19950101
First Queen: Ornic Senki,Kure,5.6,1.8,0.03,no,SNES,19940101
Gaia Saver Hero Saidai no Sakusen,Banpresto,6.8,7.4,0.03,no,SNES,19940101
Nishijin Pachinko Monogatari 2,KSS,6.5,9.2,0.03,no,SNES,19960101
Daibakushou: Jinsei Gekijou,Taito Corporation,7.7,4.2,0.03,no,SNES,19950101
Konpeki no Kantai,Access,9.8,9.3,0.03,no,SNES,19950101
Hissatsu Pachinko Collection 3,Daiichi,5.8,8.6,0.03,no,SNES,19950101
Kidou Senshi V Gundam,Bandai,8.0,4.8,0.03,no,SNES,19940101
Captain Tsubasa J: The Way to World Youth,Bandai,4.9,5.4,0.03,no,SNES,19950101
The Great Battle Gaiden 2: Matsuri da Wasshoi,Banpresto,6.2,8.2,0.03,no,SNES,19940101
Super Nazo Puyo Tsuu: Ruruu no Tetsuwan Hanjyouki,Compile,1.9,5.5,0.02,no,SNES,19960101
Sugoi Hebereke,SunSoft,7.4,5.1,0.02,no,SNES,19940101
World Class Rugby 2: Kokunai Gekitou Hen '93,Denton Designs,3.7,8.4,0.02,no,SNES,19940101
Rock N' Roll Racing,Silicon & Synapse,5.7,4.7,0.01,no,SNES,19930101
Koutetsu no Kishi 2: Sabaku no Rommel Shougun,Dual,5.7,5.7,0.0,no,SNES,19940101
3 Ninjas Kick Back,Malibu Games,7.4,8.6,1.14,no,SNES,19940101
3x3 Eyes: Juuma Houkan,Banpresto,8.8,0.9,2.65,no,SNES,19950101
90 Minutes: European Prime Goal,Namco,8.9,6.9,2.41,no,SNES,19950101
A.S.P. Air Strike Patrol,Seta Corporation,7.2,8.2,2.34,no,SNES,19940101
AAAHH!!! Real Monsters,Realtime Associates,7.5,8.9,0.33,E,SNES,19950101
ABC's Monday Night Football,Kuusou Kagaku,2.2,7.3,0.33,no,SNES,19930101
Accelebrid,Genki,6.0,8.7,0.92,no,SNES,19930101
Ace o Nerae!,Nippon Telenet,5.5,6.0,1.4,no,SNES,19930101
ACME Animation Factory,Probe Software,8.4,9.0,1.49,no,SNES,19940101
Acrobat Mission,UPL & Micronics,3.7,4.0,2.05,no,SNES,19920101
Action Pachio,C-Lab,9.4,7.3,4.81,no,SNES,19930101
Activision Hits: Remixed,Unknown,6.4,5.0,2.31,no,SNES,19930101
ActRaiser,Quintet,4.9,5.0,4.49,no,SNES,19910101
ActRaiser 2,Quintet,7.5,8.2,0.49,no,SNES,19930101
Addams Family Values,Ocean,7.6,7.5,1.26,E,SNES,19950101
Advanced Dungeons & Dragons: Eye of the Beholder,Capcom,4.6,7.7,6.09,no,SNES,19940101
Adventures of Yogi Bear,Blue Turtle,7.6,5.5,1.48,no,SNES,19940101
Aero Fighters,Video System,8.3,3.0,1.12,no,SNES,19930101
Aero The Acro-Bat,Iguana Entertainment,4.7,6.3,6.6,no,SNES,19930101
Aero The Acro-Bat 2,Iguana Entertainment,5.5,7.4,11.68,no,SNES,19940101
Aerobiz,Koei,3.8,8.9,0.78,no,SNES,19930101
Aerobiz Supersonic,Koei,1.9,9.3,11.38,no,SNES,19940101
Air Cavalry,Synergistic Software,7.0,8.1,5.36,E,SNES,19950101
Al Unser Jr.'s Road to the Top,Radical Entertainment,7.7,5.3,1.08,no,SNES,19940101
Albert Odyssey,SunSoft,8.3,2.3,1.31,no,SNES,19930101
Albert Odyssey 2: Jashin no Taidou,SunSoft,0.6,4.6,4.04,no,SNES,19940101
Alcahest,HAL Laboratory,7.6,8.7,3.77,no,SNES,19930101
Alice no Paint Adventure,Epoch,6.8,6.6,1.4,no,SNES,19950101
Alien 3,Probe Entertainment Limited,7.5,5.9,0.35,no,SNES,19930101
Alien vs. Predator,Activision,7.3,9.1,1.61,no,SNES,19930101
America Oudan Ultra-Quiz,Tomy,1.6,6.9,0.82,no,SNES,19920101
American Gladiators,Incredible Technologies,4.3,6.4,0.15,no,SNES,19930101
Andre Agassi Tennis,Radiance,8.1,6.0,6.36,no,SNES,19940101
Animaniacs,Konami,4.9,7.3,1.29,no,SNES,19940101
Appleseed,Visit,6.8,8.7,0.23,no,SNES,19940101
Araiguma Rascal: Racoon Rascal,Masaya,3.8,8.5,5.53,no,SNES,19940101
Arcana,HAL Laboratory,4.5,3.0,0.95,no,SNES,19920101
Archer Maclean's Dropzone,Eurocom Entertainment Software,9.9,7.1,0.1,no,SNES,19950101
Arcus Odyssey,Wolf Team,9.1,7.8,0.48,no,SNES,19910101
Ardy LightFoot,ASCII Entertainment,3.8,8.4,1.46,E,SNES,19960101
Aretha,Yanoman,3.9,6.6,1.63,no,SNES,19930101
Aretha II: Ariel no Fushigi na Tabi,Japan Art Media (JAM),-0.0,9.0,2.91,no,SNES,19940101
Arkanoid: Doh It Again,Taito Corporation,6.7,5.1,0.55,E,SNES,19970101
Art of Fighting,SNK Corporation,7.6,5.3,0.1,no,SNES,19930101
Ashita no Joe,K Amusement Leasing,6.9,8.7,1.68,no,SNES,19920101
Asterix,Bit Managers,5.0,6.6,3.2,no,SNES,19960101
Asterix & Obelix,Infogrames,5.9,6.2,1.52,no,SNES,19950101
Axelay,Konami,2.8,5.3,0.44,no,SNES,19920101
B.O.B.,Gray Matter,8.8,9.4,1.65,no,SNES,19930101
Bakukyuu Renpatsu!! Super B-Daman,Hudson Soft,0.4,0.4,0.98,no,SNES,19970101
Bakumatsu Korinden Oni,Pandora Box,6.0,8.5,0.34,no,SNES,19960101
Bakuto Dochers,Bullet Proof Software,6.5,9.8,1.44,no,SNES,19940101
Ball Bullet Gun: Survival Game Simulation,I'Max,7.7,9.2,1.08,no,SNES,19950101
Ballz 3D,PF.Magic,2.4,8.0,1.91,no,SNES,19940101
Barbarossa,System Soft,3.9,8.1,0.15,no,SNES,19920101
Barbie Super Model,Software Creations,7.7,2.0,0.08,no,SNES,19930101
Barbie Vacation Adventure,Software Creations,6.5,5.3,5.59,no,SNES,19940101
Barkley: Shut Up and Jam!,Accolade,3.1,7.5,4.51,no,SNES,19940101
Bass Masters Classic,Malibu Games,8.6,5.9,3.05,E,SNES,19950101
Bass Masters Classic: Pro Edition,Black Pearl,5.5,7.5,7.79,E,SNES,19960101
Bassin's Black Bass with Hank Parker,Starfish,8.3,7.8,0.09,no,SNES,19940101
Batman Forever,Probe Entertainment Limited,8.4,6.1,1.2,E,SNES,19950101
Batman Returns,Konami,9.9,9.5,0.52,no,SNES,19930101
Battle Blaze,Sammy Studios,6.0,8.9,1.3,no,SNES,19930101
Battle Cars,Namco,5.2,8.8,0.02,no,SNES,19930101
Battle Clash,Intelligent Systems,8.0,9.3,1.25,no,SNES,19920101
Battle Cross,Imagineer,3.7,5.8,0.47,no,SNES,19940101
Battle Dodge Ball II,Banpresto,2.4,6.3,5.03,no,SNES,19930101
Battle Grand Prix,Hudson Soft,4.9,7.4,3.08,no,SNES,19920101
Battle Master: Kyuukyoku no Senshitachi,System Vision,3.9,7.3,0.84,no,SNES,19930101
Battle Pinball,Banpresto,3.8,6.5,2.55,no,SNES,19950101
Battle Soccer 2,Banpresto,8.4,6.3,1.63,no,SNES,19940101
Battle Tycoon: Flash Hiders SFX,Right Stuff,7.7,6.1,1.38,no,SNES,19950101
Battletoads / Double Dragon,Rare Ltd.,7.7,8.2,2.77,no,SNES,19930101
Battletoads in Battlemaniacs,Rare Ltd.,7.0,6.7,1.81,no,SNES,19930101
Bazooka Blitzkrieg,Bandai,4.1,6.0,0.8,no,SNES,19930101
Beavis and Butt-head,Realtime Associates,8.4,8.8,0.79,no,SNES,19940101
Bebe's Kids,Radical Entertainment,7.3,9.3,0.37,no,SNES,19860101
Beethoven: The Ultimate Canine Caper,Riedel Software,5.9,7.2,1.24,no,SNES,19930101
Benkei Gaiden: Suna no Shou,SunSoft,6.7,8.3,0.33,no,SNES,19920101
Best of the Best: Championship Karate,Electro Brain,7.8,7.4,0.39,no,SNES,19920101
Big Sky Trooper,LucasArts,7.5,5.7,1.2,E,SNES,19950101
Biker Mice From Mars,Konami,4.6,6.8,0.96,no,SNES,19940101
Bill Laimbeer's Combat Basketball,Hudson Soft,4.5,8.0,0.28,no,SNES,19910101
Bing Bing! Bingo,KSS,8.4,1.8,1.54,no,SNES,19930101
BioMetal,Athena,9.2,6.7,2.43,no,SNES,19930101
Bishoujo Janshi Suchie-Pai,Jaleco Entertainment,8.0,6.3,3.52,no,SNES,19930101
